Line	Spkr	StTime	Content	EnTime
112	DCB_int_01	137.5135	Um, so where do you currently live? Uptown?	139.6264
113	DCB_se1_ag2_f_01	139.8582	No.	140.1091
114	DCB_int_01	140.4131	No. Okay.	141.0173
115	DCB_se1_ag2_f_01	141.2415	I live down the street. <heh>	142.2258
116	DCB_int_01	142.8177	Oh.	143.0685
117	DCB_se1_ag2_f_01	143.2357	[So like five] minutes away.	144.3834
118	DCB_int_01	143.2889	[Are you-]	143.6044
119	DCB_int_01	144.8053	Northeast or Southeast?	145.7477
120	DCB_se1_ag2_f_01	145.7059	Southeast.	146.3406
121	DCB_int_01	146.4584	You live Southeast. [What]-	147.5025
122	DCB_se1_ag2_f_01	147.1567	[Mm-hm.]	147.5063
123	DCB_int_01	147.6089	Is it a neighborhood specifically?	148.9466
124	DCB_se1_ag2_f_01	149.6611	<ts>	149.8283
125	DCB_se1_ag2_f_01	149.8283	(pause 1.45)	151.2800
126	DCB_se1_ag2_f_01	151.2800	<sigh> [I don't think so.] I- Well-	153.7340
127	DCB_int_01	151.7807	[Does it have a name?]	152.6167
128	DCB_se1_ag2_f_01	154.4941	Probably uh,	155.6950
129	DCB_se1_ag2_f_01	155.6950	(pause 2.11)	157.8070
130	DCB_se1_ag2_f_01	157.8070	Simple City.	158.5062
131	DCB_int_01	160.2353	[I've heard-]	160.8852
132	DCB_se1_ag2_f_01	160.3759	[Now I'm] not from Southeast.	161.9949
133	DCB_int_01	162.4310	Okay. Me neither. I'm not even from [DC so]- Mm-hm.	164.9581
134	DCB_se1_ag2_f_01	164.0727	[Mm, okay.]	164.6085
135	DCB_se1_ag2_f_01	165.8094	[/But yeah./]	166.3604
136	DCB_int_01	165.8094	[So]	166.4782
137	DCB_int_01	166.7557	um, but-	167.4996
138	DCB_int_01	167.4996	(pause 0.36)	167.8606
139	DCB_int_01	167.8606	You were very quick to say you're not from Southeast. Why?	170.0078
140	DCB_se1_ag2_f_01	170.2244	[Cause] it's just- it's different.	171.8091
141	DCB_int_01	170.2358	[What-]	170.5398
142	DCB_se1_ag2_f_01	171.9982	It's different-	172.7468
143	DCB_se1_ag2_f_01	172.7468	(pause 0.19)	172.9406
144	DCB_se1_ag2_f_01	172.9406	Since I moved	173.6437
145	DCB_se1_ag2_f_01	173.6437	(pause 0.10)	173.7387
146	DCB_se1_ag2_f_01	173.7387	over here, it's so different than living Uptown.	175.7642
147	DCB_int_01	176.5243	Like what?	176.9870
148	DCB_se1_ag2_f_01	178.3627	[The- The- The-]	179.5294
149	DCB_int_01	178.3741	[Like, because I really don't-]	179.5408
150	DCB_se1_ag2_f_01	179.7118	The people.	180.4300
151	DCB_se1_ag2_f_01	180.4300	(pause 0.91)	181.3411
152	DCB_se1_ag2_f_01	181.3411	The	182.5192
153	DCB_se1_ag2_f_01	182.5192	(pause 0.84)	183.3629
154	DCB_se1_ag2_f_01	183.3629	neighborhood, like	184.5562
155	DCB_se1_ag2_f_01	184.5562	(pause 0.37)	184.9286
156	DCB_se1_ag2_f_01	184.9286	all of that.	185.5633
157	DCB_int_01	186.2730	Can you give me an example, like	187.4586
158	DCB_se1_ag2_f_01	187.5461	It's- [It's- It's-] It's more apartments	189.8414
159	DCB_int_01	187.8007	[talk about your neighborhood-]	188.6367
160	DCB_se1_ag2_f_01	189.9858	on this	190.6091
161	DCB_se1_ag2_f_01	190.6091	(pause 0.37)	190.9815
162	DCB_se1_ag2_f_01	190.9815	s- on this side of town	192.0142
163	DCB_int_01	192.1244	[And it was more-]	193.0251
164	DCB_se1_ag2_f_01	192.4513	[versus]	193.4393
165	DCB_se1_ag2_f_01	194.3894	uh, actual houses like uh, townhouses	196.7142
166	DCB_se1_ag2_f_01	196.7142	(pause 0.70)	197.4173
167	DCB_se1_ag2_f_01	197.4173	or	197.7897
168	DCB_se1_ag2_f_01	197.7897	(pause 0.22)	198.0063
169	DCB_se1_ag2_f_01	198.0063	what do you call them?	198.5346
170	DCB_se1_ag2_f_01	198.5346	(pause 0.18)	198.7132
171	DCB_se1_ag2_f_01	198.7132	Row homes.	199.3592
172	DCB_int_01	199.4998	Mm-hm. [So you used] to live in a row house,	201.4722
173	DCB_se1_ag2_f_01	199.9407	[Uptown.]	200.4423
174	DCB_se1_ag2_f_01	200.4423	(pause 0.99)	201.4332
175	DCB_se1_ag2_f_01	201.4332	Mm-hm.	201.8247
176	DCB_int_01	201.9463	but now you live in apartment?	203.0977
177	DCB_se1_ag2_f_01	203.1357	Mm-hm.	203.5120
178	DCB_int_01	203.7476	Mkay.	204.1618
179	DCB_int_01	204.1618	(pause 0.48)	204.6369
180	DCB_int_01	204.6369	And we talk about the people. What's different about the people?	206.6919
181	DCB_se1_ag2_f_01	207.1137	They ratchet.	207.8129
182	DCB_int_01	208.0486	They wretched. Give me-	208.7896
183	DCB_int_01	208.7896	(pause 0.35)	209.1430
184	DCB_int_01	209.1430	Okay. Wait a minute.	209.8575
185	DCB_se1_ag2_f_01	210.1615	[It's- It's- It's- [always]	212.1481
186	DCB_int_01	210.1615	[See-]	210.4199
187	DCB_int_01	210.4199	(pause 1.07)	211.4907
188	DCB_int_01	211.4907	[The Southeast] mental- Or the [Southeast /?/.]	213.9760
189	DCB_se1_ag2_f_01	213.1552	[Yeah. It's-] It's always- I	214.8957
190	DCB_se1_ag2_f_01	216.2857	It's sirens. It's	217.6234
191	DCB_se1_ag2_f_01	217.6234	(pause 0.27)	217.8932
192	DCB_se1_ag2_f_01	217.8932	people	218.4936
193	DCB_se1_ag2_f_01	218.4936	(pause 0.33)	218.8281
194	DCB_se1_ag2_f_01	218.8281	out all hours of the night.	220.6864
195	DCB_se1_ag2_f_01	220.6864	(pause 2.44)	223.1214
196	DCB_se1_ag2_f_01	223.1214	It's just	223.6345
197	DCB_se1_ag2_f_01	223.6345	(pause 0.61)	224.2463
198	DCB_se1_ag2_f_01	224.2463	confusion. But it- it- it w- it used to be worse	226.3317
199	DCB_se1_ag2_f_01	226.3317	(pause 0.25)	226.5863
200	DCB_se1_ag2_f_01	226.5863	around here.	227.1146
201	DCB_se1_ag2_f_01	227.1146	(pause 0.86)	227.9696
202	DCB_se1_ag2_f_01	227.9696	I know that,	228.3763
203	DCB_se1_ag2_f_01	228.3763	(pause 0.35)	228.7297
204	DCB_se1_ag2_f_01	228.7297	but it's getting better. But	229.8698
205	DCB_se1_ag2_f_01	229.8698	(pause 0.25)	230.1206
206	DCB_se1_ag2_f_01	230.1206	it's just different. It's an adjustment.	231.5485
207	DCB_int_01	231.7500	How long have you lived in Southeast?	233.7375
208	DCB_se1_ag2_f_01	234.0529	Since January.	234.6762
209	DCB_int_01	234.9650	Oh you just moved over [here.]	235.9901
210	DCB_se1_ag2_f_01	235.7317	[Mm-hm.]	236.0015
211	DCB_int_01	236.1231	From	236.5754
212	DCB_int_01	236.5754	(pause 0.32)	236.8946
213	DCB_int_01	236.8946	[Uptown.]	237.2936
214	DCB_se1_ag2_f_01	237.0732	[Uptown.] Mm-hm.	237.7496
215	DCB_int_01	237.9853	Okay, how long did you live in Uptown?	239.3724
216	DCB_se1_ag2_f_01	242.5903	Uh,	242.8981
217	DCB_se1_ag2_f_01	242.8981	(pause 0.29)	243.1907
218	DCB_se1_ag2_f_01	243.1907	majority of my life. Excluding the years that I was in-	245.9183
219	DCB_se1_ag2_f_01	245.9183	(pause 0.68)	246.6024
220	DCB_se1_ag2_f_01	246.6024	in District Heights.	247.3853
221	DCB_int_01	248.0313	Oh, so that was like your childhood [/home/.]	249.9162
222	DCB_se1_ag2_f_01	249.5590	[Yeah.]	249.9428
223	DCB_int_01	250.0948	Okay so let's go back then for a minute.	251.8040
224	DCB_int_01	251.8040	(pause 0.25)	252.0586
225	DCB_int_01	252.0586	Let's talk about your childhood and like, growing up in that neighborhood.	254.7986
226	DCB_se1_ag2_f_01	255.0029	[Okay.]	255.4286
227	DCB_int_01	255.1397	[Cause I] think that's always-	256.6446
228	DCB_int_01	257.4047	DC is not what it-	258.2370
229	DCB_int_01	258.2370	(pause 0.21)	258.4460
230	DCB_int_01	258.4460	DC is now- is not what DC was. [So]	261.7285
231	DCB_se1_ag2_f_01	260.9950	[No, it's not.]	261.7475
232	DCB_int_01	261.9337	E- And you've been in the same house for a long time [before you] moved out.	264.9473
233	DCB_se1_ag2_f_01	264.1150	[Mm-hm.]	264.4875
234	DCB_int_01	265.2086	So tell me a little bit about	266.4893
235	DCB_int_01	266.4893	(pause 0.30)	266.7933
236	DCB_int_01	266.7933	what you remember about your neighborhood as a child.	269.1571
237	DCB_se1_ag2_f_01	269.1533	<ts>	269.3357
238	DCB_se1_ag2_f_01	270.1784	Everybody Uptown rode bikes.	271.6187
239	DCB_int_01	271.9911	Mm-hm.	272.2761
240	DCB_se1_ag2_f_01	272.4547	That's how we got around.	273.2072
241	DCB_se1_ag2_f_01	273.2072	(pause 1.23)	274.4414
242	DCB_se1_ag2_f_01	274.4414	Um,	275.1406
243	DCB_int_01	276.1629	[/Keep your head/] back for me.	277.2536
244	DCB_se1_ag2_f_01	276.1667	[all of my f-]	276.7823
245	DCB_se1_ag2_f_01	276.7823	(pause 0.46)	277.2384
246	DCB_se1_ag2_f_01	277.2384	I'm sorry.	277.5994
247	DCB_se1_ag2_f_01	277.7058	[All of my friends]	278.6711
248	DCB_int_01	277.8350	[Your good.]	278.3784
249	DCB_se1_ag2_f_01	279.1575	live on the same street. I lived on Seventh Street.	280.9427
250	DCB_int_01	281.1441	[/And what?/]	281.4785
251	DCB_se1_ag2_f_01	281.2771	Seventh and /RD-ADDRESS-2/.	282.6262
252	DCB_se1_ag2_f_01	283.8499	That's a	284.3515
253	DCB_se1_ag2_f_01	284.3515	(pause 0.30)	284.6546
254	DCB_se1_ag2_f_01	284.6546	strip,	285.1866
255	DCB_se1_ag2_f_01	285.1866	(pause 0.66)	285.8441
256	DCB_se1_ag2_f_01	285.8441	too.	286.1291
257	DCB_se1_ag2_f_01	286.1291	(pause 0.14)	286.2659
258	DCB_se1_ag2_f_01	286.2659	It used to be real bad, but it's not.	287.7556
259	DCB_int_01	288.2231	What is that close by?	289.4496
260	DCB_se1_ag2_f_01	289.9094	[/RD-ADDRESS-2/ Avenue.]	290.5555
261	DCB_int_01	289.9094	[/Like-/]	290.3693
262	DCB_int_01	290.8139	Oh, okay. [Okay.]	291.5056
263	DCB_se1_ag2_f_01	291.3573	[It's] close to /RD-ADDRESS-2/ Avenue.	292.3986
264	DCB_se1_ag2_f_01	293.0067	Um,	293.6793
265	DCB_se1_ag2_f_01	293.6793	(pause 2.43)	296.1105
266	DCB_se1_ag2_f_01	296.1105	either	296.9618
267	DCB_se1_ag2_f_01	296.9618	(pause 0.26)	297.2240
268	DCB_se1_ag2_f_01	297.2240	either I was up top, on Seventh and /RD-ADDRESS-3/	299.4424
269	DCB_se1_ag2_f_01	299.4424	(pause 0.38)	299.8263
270	DCB_se1_ag2_f_01	299.8263	all the neighborhood kids or I was down bottom	302.0190
271	DCB_se1_ag2_f_01	302.0190	(pause 1.17)	303.1933
272	DCB_se1_ag2_f_01	303.1933	uh, at the playground	304.2564
273	DCB_se1_ag2_f_01	304.2564	(pause 0.20)	304.4579
274	DCB_se1_ag2_f_01	304.4579	at the elementary school /RD-SCHOOL-2/.	305.8640
275	DCB_int_01	307.0876	So,	307.3005
276	DCB_int_01	307.3005	(pause 0.21)	307.5057
277	DCB_int_01	307.5057	close to /RD-WORK-3/.	308.7256
278	DCB_se1_ag2_f_01	308.9412	Yeah, it's not- it's not far at all. I could walk to /RD-WORK-3/	311.4950
279	DCB_int_01	311.3240	Mm-hm. Cause I know we [get]-	312.1943
280	DCB_se1_ag2_f_01	312.0385	[from] my old house.	312.7187
281	DCB_int_01	312.5553	But /RD-SCHOOL-1/-	312.9847
282	DCB_int_01	313.0987	/RD-SCHOOL-2/ made me realize [where you were] now.[Okay], now I'm-	315.7960
283	DCB_se1_ag2_f_01	314.2873	[Oh yeah.]	314.8497
284	DCB_se1_ag2_f_01	314.8497	(pause 0.34)	315.1917
285	DCB_se1_ag2_f_01	315.1917	[Yup.]	315.3970
286	DCB_int_01	316.0658	I know-	316.4990
287	DCB_int_01	316.4990	(pause 0.69)	317.1869
288	DCB_int_01	317.1869	Got- Kind of have my [bearings.] Okay.	318.5018
289	DCB_se1_ag2_f_01	317.8595	[Yeah.]	318.1902
290	DCB_se1_ag2_f_01	319.5915	/Right there/.	320.0780
291	DCB_se1_ag2_f_01	320.0780	(pause 0.83)	320.9064
292	DCB_se1_ag2_f_01	320.9064	Mm.	321.5449
293	DCB_int_01	321.5487	And everybody rode bikes.	322.7761
294	DCB_se1_ag2_f_01	322.9472	Mostly everybody rode bikes (whispered).	324.2421
295	DCB_int_01	324.4321	Did you ride [bikes?]	325.3100
296	DCB_se1_ag2_f_01	325.1314	[I] did.	325.6368
297	DCB_int_01	325.6482	Mm.	325.8686
298	DCB_se1_ag2_f_01	326.1423	I rode bikes. Um,	327.5446
299	DCB_se1_ag2_f_01	327.5446	(pause 2.21)	329.7516
300	DCB_se1_ag2_f_01	329.7516	<ts>>	329.8542
301	DCB_se1_ag2_f_01	329.8542	(pause 0.87)	330.7282
302	DCB_se1_ag2_f_01	330.7282	ever- everybody around there were friend-	332.8070
303	DCB_se1_ag2_f_01	332.8070	(pause 0.26)	333.0645
304	DCB_se1_ag2_f_01	333.0645	I'm still friends with a lot of people I'm-	334.7252
305	DCB_se1_ag2_f_01	334.7252	(pause 0.15)	334.8772
306	DCB_se1_ag2_f_01	334.8772	I used to be friends with, too.	335.9375
307	DCB_int_01	336.4809	Did you	337.0205
308	DCB_int_01	337.0205	(pause 0.43)	337.4500
309	DCB_int_01	337.4500	um,	337.8680
310	DCB_int_01	337.8680	(pause 0.41)	338.2775
311	DCB_int_01	338.2775	were you an only child?	339.3340
312	DCB_se1_ag2_f_01	339.5088	No.	339.9344
313	DCB_se1_ag2_f_01	339.9344	(pause 0.33)	340.2688
314	DCB_se1_ag2_f_01	340.2688	[I have]	340.7097
315	DCB_int_01	340.2840	[You had] siblings?	341.0669
316	DCB_se1_ag2_f_01	340.9795	two older siblings and one younger one.	343.0924
317	DCB_int_01	343.7452	Did you all play together or were you uh- the age [differences-?]	346.0519
318	DCB_se1_ag2_f_01	345.6529	[No, we did-] we didn't grow up together. Me and my brother did.	347.7544
319	DCB_int_01	348.1753	Oh, okay.	348.5630
320	DCB_int_01	348.5630	(pause 0.44)	349.0000
321	DCB_int_01	349.0000	And that's your younger [or older] brother? Okay that's your [younger brother.]	351.6678
322	DCB_se1_ag2_f_01	349.8931	[Mm-hm.]	350.3225
323	DCB_se1_ag2_f_01	350.3225	(pause 0.78)	351.0977
324	DCB_se1_ag2_f_01	351.0977	[My younger brother.]	351.7476
325	DCB_int_01	351.8920	And how old is- How old is he?	353.4948
326	DCB_se1_ag2_f_01	353.6772	He's twenty five.	354.4144
327	DCB_int_01	354.4562	So he's what? Two years younger- [three years] younger than [you.]	357.1126
328	DCB_se1_ag2_f_01	355.9307	[Three year-]	356.4058
329	DCB_se1_ag2_f_01	356.4058	(pause 0.31)	356.7136
330	DCB_se1_ag2_f_01	356.7136	[Mm-hm.]	357.1278
331	DCB_int_01	357.1962	So did you all play together or you all had different [groups of friends?]	359.3234
332	DCB_se1_ag2_f_01	358.6774	[Yeah, we-] We played together. We kind of	360.5942
333	DCB_se1_ag2_f_01	360.7980	had- The older we got, the more	362.8264
334	DCB_se1_ag2_f_01	362.8264	(pause 0.54)	363.3660
335	DCB_se1_ag2_f_01	363.3660	our group of friends like,	364.7531
336	DCB_se1_ag2_f_01	364.7531	(pause 0.33)	365.0837
337	DCB_se1_ag2_f_01	365.0837	dispersed. Like, it wasn't-	366.3758
338	DCB_se1_ag2_f_01	366.3758	(pause 1.29)	367.6670
339	DCB_se1_ag2_f_01	367.6670	Younger? Yeah we had the same friends.	369.3619
340	DCB_int_01	369.4265	Mm-hm.	369.7913
341	DCB_se1_ag2_f_01	369.7951	But	370.0687
342	DCB_se1_ag2_f_01	370.0687	(pause 0.13)	370.1941
343	DCB_se1_ag2_f_01	370.1941	we still have the same friends now.	371.4824
344	DCB_se1_ag2_f_01	371.4824	(pause 0.32)	371.8055
345	DCB_se1_ag2_f_01	371.8055	But he- We just went in two different paths.	373.6721
346	DCB_int_01	373.7617	Mm.	374.0049
347	DCB_int_01	374.0049	(pause 0.40)	374.4077
348	DCB_int_01	374.4077	So, what did you all do as kids? Like in a neighborhood, you were at the playground. What'd you all do? Like what kind of games- [What did you-]	379.5713
349	DCB_se1_ag2_f_01	379.1419	[We walked] around. We did a lot of walking. I w- I remember a lot of walking	382.8956
350	DCB_se1_ag2_f_01	383.0666	Uptown.	383.5797
351	DCB_se1_ag2_f_01	383.5797	(pause 0.34)	383.9217
352	DCB_se1_ag2_f_01	383.9217	And riding bikes.	384.7806
353	DCB_se1_ag2_f_01	384.7806	(pause 0.20)	384.9782
354	DCB_se1_ag2_f_01	384.9782	And just	385.6318
355	DCB_se1_ag2_f_01	385.6318	(pause 0.24)	385.8750
356	DCB_se1_ag2_f_01	385.8750	chilling on my friend's porch.	387.7248
357	DCB_int_01	388.7813	Hm.	389.0131
358	DCB_int_01	389.0131	(pause 0.35)	389.3666
359	DCB_int_01	389.3666	And- Hold on, I'm gonna pause for one second. /Your collar./	391.4178
360	DCB_se1_ag2_f_01	391.5660	Okay.	391.8662
361	DCB_se1_ag2_f_01	391.8662	(pause 0.30)	392.1626
362	DCB_se1_ag2_f_01	392.1626	<clears throat>	392.7593
363	DCB_int_01	394.0514	Okay. So I'm sorry.	394.8912
364	DCB_int_01	394.8912	(pause 0.24)	395.1344
365	DCB_int_01	395.1344	You rode bikes,	396.2175
366	DCB_int_01	396.2175	(pause 0.20)	396.4218
367	DCB_int_01	396.4218	um, and you all walked [around.]	397.6569
368	DCB_se1_ag2_f_01	397.1894	[We did a lot] of walking.	398.4359
369	DCB_se1_ag2_f_01	398.7133	Mm-hm.	399.1922
370	DCB_int_01	399.0934	Just up and down the street?	400.0244
371	DCB_se1_ag2_f_01	400.6933	Around the neighborhood.	401.4495
372	DCB_se1_ag2_f_01	401.4495	(pause 0.75)	402.2011
373	DCB_se1_ag2_f_01	402.2011	Cause Uptown is different neighborhoods, too.	404.2342
374	DCB_int_01	404.7510	Okay. Like, what's in different [neighborhoods?]	406.6616
375	DCB_se1_ag2_f_01	406.1457	[Um,]	407.1861
376	DCB_se1_ag2_f_01	407.7105	<ts>	407.8967
377	DCB_se1_ag2_f_01	407.8967	(pause 1.68)	409.5764
378	DCB_se1_ag2_f_01	409.5764	<ts> it's /T-Mob/, which is Truesdell.	411.6704
379	DCB_se1_ag2_f_01	411.6704	(pause 0.68)	412.3459
380	DCB_se1_ag2_f_01	412.3459	That's down-	413.1085
381	DCB_int_01	413.1174	I never heard it called that.	414.2230
382	DCB_se1_ag2_f_01	414.1206	/T-Mob/ um,	415.8307
383	DCB_se1_ag2_f_01	416.1908	fifty two hundred.	417.3499
384	DCB_int_01	417.5551	What's fifty two [hundred?]	418.4938
385	DCB_se1_ag2_f_01	418.2354	[It's-] it's in the same area as /T-Mob/.	420.1013
386	DCB_int_01	420.4395	Okay, so these are neighborhood, [like-]	421.7649
387	DCB_se1_ag2_f_01	421.6433	[These] aren't neighborhood-	422.3501
388	DCB_se1_ag2_f_01	422.6922	It's [different- N-]	423.9729
389	DCB_int_01	423.0494	[In the neighborhood.]	423.9805
390	DCB_se1_ag2_f_01	424.0907	[Neighborhoods] within a neighborhood, but a- this neighborhood is all together.	427.2211
391	DCB_int_01	424.0907	[Diff-]	424.5201
392	DCB_se1_ag2_f_01	427.6012	[So it's-]	428.1028
393	DCB_int_01	427.6316	[Okay, so these like] turfs kind of.	429.1479
394	DCB_se1_ag2_f_01	429.1251	Yeah.	429.4861
395	DCB_se1_ag2_f_01	429.6837	[Exactly.]	430.2234
396	DCB_int_01	429.6837	[Okay.]	430.2234
397	DCB_int_01	430.4324	So we had /T-Mob/, fifty two hundred,	432.8446
398	DCB_se1_ag2_f_01	432.9814	[Mm-hm.]	433.6503
399	DCB_int_01	433.1676	[what else?]	433.6541
400	DCB_se1_ag2_f_01	434.2355	CRT.	435.0412
401	DCB_se1_ag2_f_01	435.0412	(pause 0.13)	435.1704
402	DCB_se1_ag2_f_01	435.1704	That's /Crittenden/ Street.	436.1204
403	DCB_se1_ag2_f_01	436.1204	(pause 0.57)	436.6857
404	DCB_se1_ag2_f_01	436.6857	Uh,	437.2634
405	DCB_se1_ag2_f_01	437.2634	(pause 1.35)	438.6163
