,Line,Spkr,StTime,Content,EnTime,Label,Aux
27,150,DCB_se1_ag2_m_02,185.2029,A lot of money was made selling drugs so it's always gonna looked at- be looked at as something that's,"189.7251
",BE_P,'s
28,154,DCB_se1_ag2_m_02,191.5639,And what comes with drug dealing [is-],"193.1608
",BE_P,is
29,158,DCB_se1_ag2_m_02,196.7286,"From what I've heard,","197.6984
",HV_P,'ve
30,174,DCB_se1_ag2_m_02,212.7181,[That's just from what],"213.9711
",BE_P,'s
31,206,DCB_se1_ag2_m_02,258.0073,"of course it's- it's just- hearing it is crazy, but","260.9450
",BE_P,'s
32,206,DCB_se1_ag2_m_02,258.0073,"of course it's- it's just- hearing it is crazy, but","260.9450
",BE_P,'s
33,206,DCB_se1_ag2_m_02,258.0073,"of course it's- it's just- hearing it is crazy, but","260.9450
",BE_P,is
34,208,DCB_se1_ag2_m_02,261.5538,it's- it's not really too surprising,"263.5140
",BE_N,'s not
35,208,DCB_se1_ag2_m_02,261.5538,it's- it's not really too surprising,"263.5140
",BE_P,'s
36,208,DCB_se1_ag2_m_02,261.5538,it's- it's not really too surprising,"263.5140
",BE_P,'s
37,222,DCB_se1_ag2_m_02,275.9597,is giving people ten and twenty years in jail.,"278.3575
",BE_P,is
38,224,DCB_se1_ag2_m_02,278.8742,That's not a lot of- that's not a lot,"280.6227
",BE_N,'s not
39,224,DCB_se1_ag2_m_02,278.8742,That's not a lot of- that's not a lot,"280.6227
",BE_N,'s not
40,226,DCB_se1_ag2_m_02,281.3917,"on the street. That- that's not a lot at all, so","283.5717
",BE_N,'s not
41,232,DCB_se1_ag2_m_02,289.2449,"They was pressing down. It's like, if this is what you gonna do,","292.0635
",BE_P,'s
42,232,DCB_se1_ag2_m_02,289.2449,"They was pressing down. It's like, if this is what you gonna do,","292.0635
",BE_P,is
43,232,DCB_se1_ag2_m_02,289.2449,"They was pressing down. It's like, if this is what you gonna do,","292.0635
",DO_P,do
44,236,DCB_se1_ag2_m_02,294.3471,"And it's like,","294.9417
",BE_P,'s
45,242,DCB_se1_ag2_m_02,298.9979,"it's like almost like,","300.2126
",BE_P,'s
46,244,DCB_se1_ag2_m_02,300.9346,it's crazy. It's like- it's like you going into a trap.,"303.3695
",BE_P,'s
47,244,DCB_se1_ag2_m_02,300.9346,it's crazy. It's like- it's like you going into a trap.,"303.3695
",BE_P,'s
48,244,DCB_se1_ag2_m_02,300.9346,it's crazy. It's like- it's like you going into a trap.,"303.3695
",BE_P,'s
49,246,DCB_se1_ag2_m_02,303.5609,It's like wha- what is-,"304.6984
",BE_P,'s
50,246,DCB_se1_ag2_m_02,303.5609,It's like wha- what is-,"304.6984
",BE_P,is
51,248,DCB_se1_ag2_m_02,305.1342,"it's like, somebody holding cheese out in front of a mouse. It's like, what you gonna do? Like,","309.1786
",BE_P,'s
52,248,DCB_se1_ag2_m_02,305.1342,"it's like, somebody holding cheese out in front of a mouse. It's like, what you gonna do? Like,","309.1786
",BE_P,'s
53,248,DCB_se1_ag2_m_02,305.1342,"it's like, somebody holding cheese out in front of a mouse. It's like, what you gonna do? Like,","309.1786
",DO_P,do
54,252,DCB_se1_ag2_m_02,310.9413,It's- you know?,"311.5996
",BE_P,'s
55,254,DCB_se1_ag2_m_02,311.7202,"That's how I really feel. Like, they playing with you.","313.5222
",BE_P,'s
56,258,DCB_se1_ag2_m_02,315.4122,your situations is not the best,"317.1872
",BE_N,is not
57,268,DCB_se1_ag2_m_02,324.1418,"you know, that's gonna play a part too.","325.7629
",BE_P,'s
58,270,DCB_se1_ag2_m_02,325.9767,So it's- it's all- it's- it's crazy.,"327.8299
",BE_P,'s
59,270,DCB_se1_ag2_m_02,325.9767,So it's- it's all- it's- it's crazy.,"327.8299
",BE_P,'s
60,270,DCB_se1_ag2_m_02,325.9767,So it's- it's all- it's- it's crazy.,"327.8299
",BE_P,'s
61,270,DCB_se1_ag2_m_02,325.9767,So it's- it's all- it's- it's crazy.,"327.8299
",BE_P,'s
62,272,DCB_se1_ag2_m_02,328.0423,I- I really do- I- It's crazy.,"329.5642
",BE_P,'s
63,272,DCB_se1_ag2_m_02,328.0423,I- I really do- I- It's crazy.,"329.5642
",DO_P,do
64,274,DCB_se1_ag2_m_02,330.3188,It's like being put in a box.,"331.6921
",BE_P,'s
65,276,DCB_se1_ag2_m_02,334.1343,"And man, I just feel like it's like being in a box.","336.6063
",BE_P,'s
66,314,DCB_se1_ag2_m_02,378.6019,"in Southeast not too far, um,","380.7285
",BE_N,not
67,330,DCB_se1_ag2_m_02,395.2669,she's striving as a-,"396.7364
",BE_P,'s
68,342,DCB_se1_ag2_m_02,405.3590,"For the most part, they- they've been successful","408.0176
",HV_P,'ve
69,360,DCB_se1_ag2_m_02,422.9450,she's successful to a certain standard.,"425.0404
",BE_P,'s
70,370,DCB_se1_ag2_m_02,440.6406,a friendship is a-,"441.9998
",BE_P,is
71,378,DCB_se1_ag2_m_02,454.8280,"have fun and,","455.7801
",HV_P,have
72,382,DCB_se1_ag2_m_02,457.8053,"experience the things as a kid that you wanna do. So it's like,","461.1324
",BE_P,'s
73,382,DCB_se1_ag2_m_02,457.8053,"experience the things as a kid that you wanna do. So it's like,","461.1324
",DO_P,do
74,392,DCB_se1_ag2_m_02,471.0017,"<clears throat> also in the neighborhoods you have certain families that don't like each other,","474.7305
",DO_N,don't
75,392,DCB_se1_ag2_m_02,471.0017,"<clears throat> also in the neighborhoods you have certain families that don't like each other,","474.7305
",HV_P,have
76,396,DCB_se1_ag2_m_02,478.8764,"y'all families had a history of not liking each other, stuff like that though.","482.0389
",BE_N,not
77,402,DCB_se1_ag2_m_02,491.4056,they kind of like pushing the black communities. That's been popular,"494.3079
",BE_P,'s
78,412,DCB_se1_ag2_m_02,506.4778,"I'm starting to see different races living on streets that you never would thought you would see,","510.8568
",BE_P,'m
79,424,DCB_se1_ag2_m_02,523.5717,that's a part of it.,"524.4000
",BE_P,'s
80,428,DCB_se1_ag2_m_02,530.0177,I mean I don't- To be honest with you-,"531.8582
",DO_N,don't
81,442,DCB_se1_ag2_m_02,548.0389,everything is just mind blowing at- at,"550.0530
",BE_P,is
82,444,DCB_se1_ag2_m_02,550.6153,"the process of what's taking place like,","552.4674
",BE_P,'s
83,446,DCB_se1_ag2_m_02,553.0620,"for them to come and just take your family's history of- or where you been at,","557.0900
",BE_P,'s
84,450,DCB_se1_ag2_m_02,560.2120,"I mean they- it's- that's still happening now, uh, like,","563.5471
",BE_P,'s
85,450,DCB_se1_ag2_m_02,560.2120,"I mean they- it's- that's still happening now, uh, like,","563.5471
",BE_P,'s
86,452,DCB_se1_ag2_m_02,563.7633,"that's been, like, going on for-","565.2350
",BE_P,'s
87,454,DCB_se1_ag2_m_02,566.0106,"well, for many years. But it just crazy that- how it's hitting home.","569.4964
",BE_P,'s
88,458,DCB_se1_ag2_m_02,572.1097,today's age,"573.2497
",BE_P,'s
89,464,DCB_se1_ag2_m_02,576.3754,"fifteen years ago the neighborhoods and how it was, it's just","579.2777
",BE_P,'s
90,466,DCB_se1_ag2_m_02,579.7737,it's different now. Like now those neighborhoods got,"582.2692
",BE_P,'s
91,473,DCB_se1_ag2_m_02,591.0371,"Now it's- it's all these different conveniences,","593.7020
",BE_P,'s
92,473,DCB_se1_ag2_m_02,591.0371,"Now it's- it's all these different conveniences,","593.7020
",BE_P,'s
93,479,DCB_se1_ag2_m_02,598.2001,and it's just- it's crazy,"600.0538
",BE_P,'s
94,479,DCB_se1_ag2_m_02,598.2001,and it's just- it's crazy,"600.0538
",BE_P,'s
95,504,DCB_se1_ag2_m_02,634.7328,"is always like going to the wharf,","636.5462
",BE_P,is
96,516,DCB_se1_ag2_m_02,648.6939,"the atmosphere itself is just something different I always like about,","651.7591
",BE_P,is
97,524,DCB_se1_ag2_m_02,659.5489,that's now-,"660.4736
",BE_P,'s
98,530,DCB_se1_ag2_m_02,667.5743,from when I was growing up have been changed.,"669.9985
",HV_P,have
99,548,DCB_se1_ag2_m_02,689.8303,So I mean it is some progress in certain neighborhoods but,"693.0158
",BE_P,is
100,552,DCB_se1_ag2_m_02,694.4882,all of the progress is,"695.8869
",BE_P,is
101,556,DCB_se1_ag2_m_02,698.1310,the original people who lived there don't even live no more.,"701.1149
",DO_N,don't
102,560,DCB_se1_ag2_m_02,703.3027,"so they don't even get to see this stuff. But, um,","705.3556
",DO_N,don't
103,562,DCB_se1_ag2_m_02,706.1555,"yeah, like little stuff just as a kid that I remember going to different places has changed.","710.4080
",HV_P,has
104,572,DCB_se1_ag2_m_02,722.2088,"So I mean it's- it's a lot of things that's changed,","724.5590
",BE_P,'s
105,572,DCB_se1_ag2_m_02,722.2088,"So I mean it's- it's a lot of things that's changed,","724.5590
",BE_P,'s
106,572,DCB_se1_ag2_m_02,722.2088,"So I mean it's- it's a lot of things that's changed,","724.5590
",HV_P,'s
107,576,DCB_se1_ag2_m_02,727.0833,"but I- Oh, I do s- I do feel like no matter how much","729.9432
",DO_P,do
108,576,DCB_se1_ag2_m_02,727.0833,"but I- Oh, I do s- I do feel like no matter how much","729.9432
",DO_P,do
109,578,DCB_se1_ag2_m_02,730.4599,"they- the, um, changing of building, I think the- the city itself is always gonna be","735.5333
",BE_P,is
110,594,DCB_se1_ag2_m_02,748.7270,I think it's always gonna have a unique-,"750.4704
",BE_P,'s
111,594,DCB_se1_ag2_m_02,748.7270,I think it's always gonna have a unique-,"750.4704
",HV_P,have
112,596,DCB_se1_ag2_m_02,751.0154,"uh, it's always gonna be a unique place to live or be at.","753.5214
",BE_P,'s
113,606,DCB_se1_ag2_m_02,769.9837,I don't know. I think back then,"771.4148
",DO_N,don't
114,614,DCB_se1_ag2_m_02,777.2099,Like that's- that was when it f- first originated. Some of the stuff still go on today.,"781.4501
",BE_P,'s
115,625,DCB_se1_ag2_m_02,792.7677,It's just like a-,"793.7092
",BE_P,'s
116,627,DCB_se1_ag2_m_02,795.3586,<laugh> It's crazy. It's just like-,"797.1637
",BE_P,'s
117,627,DCB_se1_ag2_m_02,795.3586,<laugh> It's crazy. It's just like-,"797.1637
",BE_P,'s
118,629,DCB_se1_ag2_m_02,798.1760,"Uh, I guess it's more of an expression.","800.1976
",BE_P,'s
119,635,DCB_se1_ag2_m_02,805.0124,[It's like-],"805.4968
",BE_P,'s
120,636,DCB_se1_ag2_m_02,805.8791,"it- it's- it's like basically saying, uh,","808.4527
",BE_P,'s
121,636,DCB_se1_ag2_m_02,805.8791,"it- it's- it's like basically saying, uh,","808.4527
",BE_P,'s
122,642,DCB_se1_ag2_m_02,816.6857,you- It's like really. It's like almost aksing like really?,"819.3727
",BE_P,'s
123,642,DCB_se1_ag2_m_02,816.6857,you- It's like really. It's like almost aksing like really?,"819.3727
",BE_P,'s
124,644,DCB_se1_ag2_m_02,821.1977,"Know what I'm saying? Uh, like, what you- like you- It's something that you can't really","824.6091
",BE_P,'s
125,644,DCB_se1_ag2_m_02,821.1977,"Know what I'm saying? Uh, like, what you- like you- It's something that you can't really","824.6091
",BE_P,'m
126,646,DCB_se1_ag2_m_02,825.4860,believe when you first hear. Kill moe. Or something that's just crazy.,"828.7323
",BE_P,'s
127,655,DCB_se1_ag2_m_02,841.9316,"And you be like, uh, I can't believe this. And I be like, kill moe. That's crazy.","846.1223
",BE_P,'s
128,659,DCB_se1_ag2_m_02,849.1704,It's just-,"849.5881
",BE_P,'s
129,661,DCB_se1_ag2_m_02,850.0553,it's just /a- like/ an expression to something-,"852.2356
",BE_P,'s
130,671,DCB_se1_ag2_m_02,866.0885,"Like that's crazy- Instead of saying that's crazy, they be like kill.","868.5307
",BE_P,'s
131,671,DCB_se1_ag2_m_02,866.0885,"Like that's crazy- Instead of saying that's crazy, they be like kill.","868.5307
",BE_P,'s
132,681,DCB_se1_ag2_m_02,879.0583,"Like, you know what I'm saying?","880.3184
",BE_P,'m
133,715,DCB_se1_ag2_m_02,934.1697,<ts> That's Southeast too.,"935.3843
",BE_P,'s
134,725,DCB_se1_ag2_m_02,949.9186,"we ain't have no train station across the street. Like now it's a- a whole train system across the street, /MetroGo/.","955.3381
",BE_P,'s
135,725,DCB_se1_ag2_m_02,949.9186,"we ain't have no train station across the street. Like now it's a- a whole train system across the street, /MetroGo/.","955.3381
",HV_P,have
136,725,DCB_se1_ag2_m_02,949.9186,"we ain't have no train station across the street. Like now it's a- a whole train system across the street, /MetroGo/.","955.3381
",AI,ain't
137,729,DCB_se1_ag2_m_02,959.5613,"But as a kid, we ain't- we didn't have that right there.","961.8978
",DO_N,didn't
138,729,DCB_se1_ag2_m_02,959.5613,"But as a kid, we ain't- we didn't have that right there.","961.8978
",HV_P,have
139,729,DCB_se1_ag2_m_02,959.5613,"But as a kid, we ain't- we didn't have that right there.","961.8978
",AI,ain't
140,733,DCB_se1_ag2_m_02,964.0245,"Yeah, it'd have been tight.","964.9130
",HV_P,have
141,737,DCB_se1_ag2_m_02,972.8072,"Yeah, tight is, [yeah.]","973.8550
",BE_P,is
142,739,DCB_se1_ag2_m_02,974.7109,"Tight is, um,","975.6317
",BE_P,is
143,741,DCB_se1_ag2_m_02,976.0559,"just like an expression just saying something that's like, uh-","979.0155
",BE_P,'s
144,743,DCB_se1_ag2_m_02,980.0319,"Like you know how, uh, you hear people say, that's awesome?","983.3201
",BE_P,'s
145,747,DCB_se1_ag2_m_02,984.4338,You know what I mean? It's expressing something that's good.,"986.5808
",BE_P,'s
146,747,DCB_se1_ag2_m_02,984.4338,You know what I mean? It's expressing something that's good.,"986.5808
",BE_P,'s
147,749,DCB_se1_ag2_m_02,987.0300,"Like that's tight, is [basically saying-]","988.8351
",BE_P,'s
148,749,DCB_se1_ag2_m_02,987.0300,"Like that's tight, is [basically saying-]","988.8351
",BE_P,is
149,751,DCB_se1_ag2_m_02,990.3895,"[Yeah] like it's just in different,","991.9398
",BE_P,'s
150,752,DCB_se1_ag2_m_02,992.3787,"you know what I'm saying, a- areas, you gonna see-","994.8188
",BE_P,'m
151,754,DCB_se1_ag2_m_02,995.3489,"you gonna hear awesome or you gonna hear, oh that's tight.","998.1522
",BE_P,'s
152,756,DCB_se1_ag2_m_02,998.8705,"You know, that's tight is something that's good.","1000.5656
",BE_P,'s
153,756,DCB_se1_ag2_m_02,998.8705,"You know, that's tight is something that's good.","1000.5656
",BE_P,'s
154,756,DCB_se1_ag2_m_02,998.8705,"You know, that's tight is something that's good.","1000.5656
",BE_P,is
155,772,DCB_se1_ag2_m_02,1018.8847,"that's who I grew up- that's the household I grew up with. My brother,","1021.6795
",BE_P,'s
156,772,DCB_se1_ag2_m_02,1018.8847,"that's who I grew up- that's the household I grew up with. My brother,","1021.6795
",BE_P,'s
157,776,DCB_se1_ag2_m_02,1025.2711,That's the household I grew up in.,"1026.8612
",BE_P,'s
158,786,DCB_se1_ag2_m_02,1035.1880,"he's out here living, growing through,","1036.7360
",BE_P,'s
159,790,DCB_se1_ag2_m_02,1039.9257,"He, um- My sister, she live at Waldorf though, so she don't- she don't live in the city no more.","1044.1630
",DO_N,don't
160,790,DCB_se1_ag2_m_02,1039.9257,"He, um- My sister, she live at Waldorf though, so she don't- she don't live in the city no more.","1044.1630
",DO_N,don't
161,808,DCB_se1_ag2_m_02,1068.6798,"like, uh, well now, it's called Six Flags but we used to go to Adventure World.","1072.0624
",HV_P,'s
162,812,DCB_se1_ag2_m_02,1075.2249,And [now it's a-],"1075.8393
",BE_P,'s
163,815,DCB_se1_ag2_m_02,1077.4295,"Well now it's called Six Flags. It's in, um,","1079.8940
",BE_P,'s
164,815,DCB_se1_ag2_m_02,1077.4295,"Well now it's called Six Flags. It's in, um,","1079.8940
",HV_P,'s
165,825,DCB_se1_ag2_m_02,1094.8713,But it's still there but it's just seeing like the name changes and,"1097.5613
",BE_P,'s
166,825,DCB_se1_ag2_m_02,1094.8713,But it's still there but it's just seeing like the name changes and,"1097.5613
",BE_P,'s
167,829,DCB_se1_ag2_m_02,1101.0053,"and seeing it now, it's just crazy. You know what I'm saying? Coming from a kid that was like a big deal to us going over there.","1106.1876
",BE_P,'s
168,829,DCB_se1_ag2_m_02,1101.0053,"and seeing it now, it's just crazy. You know what I'm saying? Coming from a kid that was like a big deal to us going over there.","1106.1876
",BE_P,'m
169,843,DCB_se1_ag2_m_02,1122.6869,"<laugh> I don't know, man. I don't- Cause I can remember going to Wild World at- Cause that's when it was like, first-","1128.3612
",DO_N,don't
170,843,DCB_se1_ag2_m_02,1122.6869,"<laugh> I don't know, man. I don't- Cause I can remember going to Wild World at- Cause that's when it was like, first-","1128.3612
",DO_N,don't
171,843,DCB_se1_ag2_m_02,1122.6869,"<laugh> I don't know, man. I don't- Cause I can remember going to Wild World at- Cause that's when it was like, first-","1128.3612
",BE_P,'s
172,845,DCB_se1_ag2_m_02,1128.9476,"That's when I first was going as a kid, but","1131.0543
",BE_P,'s
173,847,DCB_se1_ag2_m_02,1131.9341,"I don't remember it being nothing that was reference to wild. I don't know if they associating that with fun or what, but","1136.9804
",DO_N,don't
174,847,DCB_se1_ag2_m_02,1131.9341,"I don't remember it being nothing that was reference to wild. I don't know if they associating that with fun or what, but","1136.9804
",DO_N,don't
175,851,DCB_se1_ag2_m_02,1141.1045,I mean I- Even then they didn't have no rides or nothing. They had like a old wild west,"1145.8657
",DO_N,didn't
176,851,DCB_se1_ag2_m_02,1141.1045,I mean I- Even then they didn't have no rides or nothing. They had like a old wild west,"1145.8657
",HV_P,have
177,853,DCB_se1_ag2_m_02,1146.2196,little story play they used to have going.,"1148.3787
",HV_P,have
178,855,DCB_se1_ag2_m_02,1149.7450,"But, you know, that was the only thing. I don't know why it was called Adventure World neither,","1153.4301
",DO_N,don't
179,859,DCB_se1_ag2_m_02,1155.0654,I don't know if that was just a name they was- they cam- I don't- I can't even be honest- I don't even know.,"1159.1682
",DO_N,don't
180,859,DCB_se1_ag2_m_02,1155.0654,I don't know if that was just a name they was- they cam- I don't- I can't even be honest- I don't even know.,"1159.1682
",DO_N,don't
181,859,DCB_se1_ag2_m_02,1155.0654,I don't know if that was just a name they was- they cam- I don't- I can't even be honest- I don't even know.,"1159.1682
",DO_N,don't
182,861,DCB_se1_ag2_m_02,1159.7275,They ain't never had no animals up there,"1161.2431
",AI,ain't
183,867,DCB_se1_ag2_m_02,1165.9186,That's what it was called though.,"1167.0371
",BE_P,'s
184,869,DCB_se1_ag2_m_02,1172.7751,No I don't got no [kid.],"1173.7475
",DO_N,don't
185,875,DCB_se1_ag2_m_02,1186.5917,"I don't know. We, uh,","1187.7810
",DO_N,don't
186,883,DCB_se1_ag2_m_02,1196.5982,"like kind of more than holidays a little bit. Like when it's a person's birthday, we kind of like,","1200.8497
",BE_P,'s
187,883,DCB_se1_ag2_m_02,1196.5982,"like kind of more than holidays a little bit. Like when it's a person's birthday, we kind of like,","1200.8497
",BE_P,'s
188,889,DCB_se1_ag2_m_02,1204.4387,"get a cake or make something, have a little meal or something.","1207.1732
",HV_P,have
189,891,DCB_se1_ag2_m_02,1207.6354,"Just to come together, celebrate. Or go out to eat or something, celebrate whoever birthday it is.","1211.7069
",BE_P,is
190,899,DCB_se1_ag2_m_02,1217.2457,we all- that's how,"1218.5508
",BE_P,'s
191,901,DCB_se1_ag2_m_02,1218.7435,"we do- Uh, I guess","1219.7275
",DO_P,do
192,903,DCB_se1_ag2_m_02,1220.8035,"for my kids, I- I will do the same thing.","1223.0758
",DO_P,do
193,905,DCB_se1_ag2_m_02,1223.9436,Make sure they know their birthdays is something special.,"1226.4424
",BE_P,is
194,919,DCB_se1_ag2_m_02,1251.7945,"Yeah, yeah. Cause now it's so many distractions out here","1254.6161
",BE_P,'s
195,921,DCB_se1_ag2_m_02,1255.1753,that people don't even,"1256.3480
",DO_N,don't
196,929,DCB_se1_ag2_m_02,1264.3184,they don't even look at the other family member the same. They don't even see 'em as their sister or brother.,"1268.3362
",DO_N,don't
197,929,DCB_se1_ag2_m_02,1264.3184,they don't even look at the other family member the same. They don't even see 'em as their sister or brother.,"1268.3362
",DO_N,don't
198,931,DCB_se1_ag2_m_02,1268.7751,"They just only see 'em by what they believe in, and it's different from what they believe in.","1272.4108
",BE_P,'s
199,938,DCB_se1_ag2_m_02,1282.4529,"[Yeah, it's just like the-]","1283.5259
",BE_P,'s
200,939,DCB_se1_ag2_m_02,1283.8374,If you not walking the same type of,"1285.6425
",BE_N,not
201,943,DCB_se1_ag2_m_02,1288.4882,you not gonna have that,"1289.4693
",BE_N,not
202,943,DCB_se1_ag2_m_02,1288.4882,you not gonna have that,"1289.4693
",HV_P,have
203,947,DCB_se1_ag2_m_02,1292.2230,it's- like it's a-,"1293.3202
",BE_P,'s
204,947,DCB_se1_ag2_m_02,1292.2230,it's- like it's a-,"1293.3202
",BE_P,'s
205,949,DCB_se1_ag2_m_02,1294.0210,"Uh, that's what I'm saying. It's a distraction that keeps a division between family.","1297.5593
",BE_P,'s
206,949,DCB_se1_ag2_m_02,1294.0210,"Uh, that's what I'm saying. It's a distraction that keeps a division between family.","1297.5593
",BE_P,'s
207,949,DCB_se1_ag2_m_02,1294.0210,"Uh, that's what I'm saying. It's a distraction that keeps a division between family.","1297.5593
",BE_P,'m
208,955,DCB_se1_ag2_m_02,1305.8865,"Because they feel like the people who are there in the church with, they relate to better cause they have the same belief.","1310.2513
",BE_P,are
209,955,DCB_se1_ag2_m_02,1305.8865,"Because they feel like the people who are there in the church with, they relate to better cause they have the same belief.","1310.2513
",HV_P,have
210,957,DCB_se1_ag2_m_02,1311.3485,[/And they'll do-/],"1312.1697
",DO_P,do
211,963,DCB_se1_ag2_m_02,1319.1979,there is a higher power,"1320.5055
",BE_P,is
212,969,DCB_se1_ag2_m_02,1326.2409,"I'm still searching for any- or everything else,","1328.8176
",BE_P,'m
213,971,DCB_se1_ag2_m_02,1329.4689,"all of the- you know, I don't really have a belief far as a religion.","1332.8568
",DO_N,don't
214,971,DCB_se1_ag2_m_02,1329.4689,"all of the- you know, I don't really have a belief far as a religion.","1332.8568
",HV_P,have
215,973,DCB_se1_ag2_m_02,1333.3027,Like I don't have a religion that I could be like oh I'm this or that.,"1336.2688
",DO_N,don't
216,973,DCB_se1_ag2_m_02,1333.3027,Like I don't have a religion that I could be like oh I'm this or that.,"1336.2688
",BE_P,'m
217,973,DCB_se1_ag2_m_02,1333.3027,Like I don't have a religion that I could be like oh I'm this or that.,"1336.2688
",HV_P,have
218,975,DCB_se1_ag2_m_02,1336.8068,I don't even wanna label myself as such,"1338.6939
",DO_N,don't
219,977,DCB_se1_ag2_m_02,1339.2673,[cause I don't even] wanna box myself in,"1341.0439
",DO_N,don't
220,985,DCB_se1_ag2_m_02,1349.1083,have knowledge on everything.,"1350.4816
",HV_P,have
221,987,DCB_se1_ag2_m_02,1351.0974,I don't wanna box myself in.,"1352.4849
",DO_N,don't
222,989,DCB_se1_ag2_m_02,1354.7785,[You know what I'm saying? So-,"1355.7500
",BE_P,'m
223,993,DCB_se1_ag2_m_02,1358.1593,[Yeah yeah. I don't- I don't wanna have to,"1359.5680
",DO_N,don't
224,993,DCB_se1_ag2_m_02,1358.1593,[Yeah yeah. I don't- I don't wanna have to,"1359.5680
",DO_N,don't
225,993,DCB_se1_ag2_m_02,1358.1593,[Yeah yeah. I don't- I don't wanna have to,"1359.5680
",HV_P,have
226,996,DCB_se1_ag2_m_02,1362.9063,different things just by somebody's belief or pretty much offer their opinions.,"1367.3448
",BE_P,'s
227,998,DCB_se1_ag2_m_02,1367.9860,You know? And a lot of people are boxed in,"1370.4452
",BE_P,are
228,1002,DCB_se1_ag2_m_02,1372.3962,"believing somebody else's opinion,","1374.0285
",BE_P,'s
229,1004,DCB_se1_ag2_m_02,1374.9372,to be honest with you. That's what I honestly feel.,"1376.8158
",BE_P,'s
230,1012,DCB_se1_ag2_m_02,1384.0777,"<clears throat> my grandmother's side is r- real religious, uh,","1387.6567
",BE_P,'s
231,1012,DCB_se1_ag2_m_02,1384.0777,"<clears throat> my grandmother's side is r- real religious, uh,","1387.6567
",BE_P,is
232,1018,DCB_se1_ag2_m_02,1390.7572,which is under the Christian,"1391.8657
",BE_P,is
233,1024,DCB_se1_ag2_m_02,1396.3679,it was real strict on my mother's side,"1398.4391
",BE_P,'s
234,1044,DCB_se1_ag2_m_02,1424.3362,"and my grandmother's father was a pastor, so","1427.4197
",BE_P,'s
