,Line,Spkr,StTime,Content,EnTime,Label,Aux
36,363,DCB_se3_ag2_f_01,421.1679,"And we didn't know he was sleeping there cause like,","422.6560
",DO_N,didn't
37,369,DCB_se3_ag2_f_01,427.9190,and my sister's just really funny. Like she doesn't really think anything's a big deal.,"431.3445
",DO_N,doesn't
38,369,DCB_se3_ag2_f_01,427.9190,and my sister's just really funny. Like she doesn't really think anything's a big deal.,"431.3445
",BE_P,'s
39,369,DCB_se3_ag2_f_01,427.9190,and my sister's just really funny. Like she doesn't really think anything's a big deal.,"431.3445
",BE_P,'s
40,377,DCB_se3_ag2_f_01,437.0918,"hey I think someone's just like, on our porch. <laugh>","439.8870
",BE_P,'s
41,383,DCB_se3_ag2_f_01,443.0862,that was a problem just because my mom's office,"445.4798
",BE_P,'s
42,391,DCB_se3_ag2_f_01,451.2482,"It was like the stairs where my sister was walking down and saw the homeless person. Then there was a living room and then my mom's office,","456.4129
",BE_P,'s
43,395,DCB_se3_ag2_f_01,459.3383,And that- and there was a door to my mom's office on the outside,"462.6866
",BE_P,'s
44,409,DCB_se3_ag2_f_01,475.4798,So that's when we decided we should move.,"477.2854
",BE_P,'s
45,419,DCB_se3_ag2_f_01,489.9771,"<ts> It's just like, really nice. And the houses were so big.","492.9113
",BE_P,'s
46,427,DCB_se3_ag2_f_01,498.7077,<ts> But I don't really like change so I still didn't [really wanna move],"502.1035
",DO_N,don't
47,427,DCB_se3_ag2_f_01,498.7077,<ts> But I don't really like change so I still didn't [really wanna move],"502.1035
",DO_N,didn't
48,429,DCB_se3_ag2_f_01,502.6018,"but, um, I glad we did cause like the neighborhood we live in now,","505.7817
",DO_P,did
49,431,DCB_se3_ag2_f_01,506.3924,there's like no,"507.3400
",BE_P,'s
50,443,DCB_se3_ag2_f_01,520.8265,there's all the parking in the world.,"522.2584
",BE_P,'s
51,449,DCB_se3_ag2_f_01,526.3421,it's mostly old people,"527.6899
",BE_P,'s
52,453,DCB_se3_ag2_f_01,528.6726,I don't view them as a threat.,"529.8448
",DO_N,don't
53,469,DCB_se3_ag2_f_01,542.4345,I have a little sister and a older brother.,"544.0403
",HV_P,have
54,471,DCB_se3_ag2_f_01,547.2903,My little sister's seventeen.,"548.7644
",BE_P,'s
55,473,DCB_se3_ag2_f_01,549.2698,And my older brother is thirty four.,"551.0651
",BE_P,is
56,476,DCB_se3_ag2_f_01,553.2833,"[Yeah, he- he's] from my dad's second marriage.","555.8648
",BE_P,'s
57,476,DCB_se3_ag2_f_01,553.2833,"[Yeah, he- he's] from my dad's second marriage.","555.8648
",BE_P,'s
58,480,DCB_se3_ag2_f_01,558.9042,that doesn't matter.,"559.7396
",DO_N,doesn't
59,484,DCB_se3_ag2_f_01,562.1596,"I'm closer to my little sister just because we've lived together the longest,","565.8238
",BE_P,'m
60,484,DCB_se3_ag2_f_01,562.1596,"I'm closer to my little sister just because we've lived together the longest,","565.8238
",HV_P,'ve
61,486,DCB_se3_ag2_f_01,566.5047,and also we're closer in age but,"568.6650
",BE_P,'re
62,488,DCB_se3_ag2_f_01,569.1494,"now that we're all getting older,","570.6656
",BE_P,'re
63,492,DCB_se3_ag2_f_01,571.5781,our relationship with our brother has improved a lot.,"573.7768
",HV_P,has
64,504,DCB_se3_ag2_f_01,587.8162,He did not care that these,"589.1710
",DO_N,did not
65,524,DCB_se3_ag2_f_01,614.9118,but we didn't become friends until the second grade.,"616.9809
",DO_N,didn't
66,528,DCB_se3_ag2_f_01,619.7255,"But that's just because we weren't in the same class, like the same homeroom","622.8785
",BE_P,'s
67,536,DCB_se3_ag2_f_01,626.1537,I don't really know how we became friends.,"628.0192
",DO_N,don't
68,542,DCB_se3_ag2_f_01,632.2450,because they're both like the same skin tone and they have the exact same haircut.,"635.8758
",BE_P,'re
69,542,DCB_se3_ag2_f_01,632.2450,because they're both like the same skin tone and they have the exact same haircut.,"635.8758
",HV_P,have
70,562,DCB_se3_ag2_f_01,655.4026,I'm not really good at math.,"656.4345
",BE_N,'m not
71,588,DCB_se3_ag2_f_01,680.2590,Well no like high school is when I,"681.7768
",BE_P,is
72,622,DCB_se3_ag2_f_01,712.8546,"is like it's solely on them,","714.3637
",BE_P,'s
73,622,DCB_se3_ag2_f_01,712.8546,"is like it's solely on them,","714.3637
",BE_P,is
74,624,DCB_se3_ag2_f_01,714.8411,"and they don't really look at like,","716.2379
",DO_N,don't
75,626,DCB_se3_ag2_f_01,716.7012,just the fact that it's-,"717.9139
",BE_P,'s
76,630,DCB_se3_ag2_f_01,721.6483,it's something that they can't control and they feel like they need the drug.,"724.3913
",BE_P,'s
77,640,DCB_se3_ag2_f_01,730.3141,grandfather h- has Alzheimer's,"732.3848
",HV_P,has
78,642,DCB_se3_ag2_f_01,732.7007,[and my] grandmother is bipolar.,"734.1326
",BE_P,is
79,647,DCB_se3_ag2_f_01,736.5106,is schizophrenic.,"737.4723
",BE_P,is
80,653,DCB_se3_ag2_f_01,743.5214,That's why I chose psychology and cognitive science.,"745.8870
",BE_P,'s
81,667,DCB_se3_ag2_f_01,763.2721,do clinical research about these,"765.1437
",DO_P,do
82,679,DCB_se3_ag2_f_01,773.2334,I've been having a change of heart because,"774.9648
",HV_P,'ve
83,683,DCB_se3_ag2_f_01,777.4212,I think it's called like Codeswitch? NPR.,"779.7006
",HV_P,'s
84,687,DCB_se3_ag2_f_01,780.9153,"And they did one about like,","782.0266
",DO_P,did
85,703,DCB_se3_ag2_f_01,799.2763,would also be really interesting to do.,"801.0531
",DO_P,do
86,705,DCB_se3_ag2_f_01,801.6336,Just because it's all like about impulse control and like why people do the things they do,"805.7364
",BE_P,'s
87,705,DCB_se3_ag2_f_01,801.6336,Just because it's all like about impulse control and like why people do the things they do,"805.7364
",DO_P,do
88,705,DCB_se3_ag2_f_01,801.6336,Just because it's all like about impulse control and like why people do the things they do,"805.7364
",DO_P,do
89,709,DCB_se3_ag2_f_01,807.8813,"people that there's, uh, healthier outlets","810.3448
",BE_P,'s
90,717,DCB_se3_ag2_f_01,816.0687,So I'm thinking about that,"817.0144
",BE_P,'m
91,732,DCB_se3_ag2_f_01,826.8157,and I'm also really interested in Linguistics so like with that,"829.7364
",BE_P,'m
92,742,DCB_se3_ag2_f_01,838.1928,"but I'm seeing that I think I wanna work with like,","840.5430
",BE_P,'m
93,746,DCB_se3_ag2_f_01,841.5948,physically work with patients because like working in the lab is,"844.2211
",BE_P,is
94,750,DCB_se3_ag2_f_01,845.9413,Cause all I do is transcribe things.,"847.7742
",BE_P,is
95,750,DCB_se3_ag2_f_01,845.9413,Cause all I do is transcribe things.,"847.7742
",DO_P,do
96,752,DCB_se3_ag2_f_01,848.4726,"And I'm like really good with people so I feel like I'd be better working with actual patients and like,","853.2621
",BE_P,'m
97,754,DCB_se3_ag2_f_01,853.6019,people who have suffered from strokes.,"855.5486
",HV_P,have
98,760,DCB_se3_ag2_f_01,860.4726,No it's so funny. I thought that was due on Friday.,"862.7096
",BE_P,'s
99,762,DCB_se3_ag2_f_01,862.8582,"So you sent out that email and I was [like] wow, I got to do this","865.7116
",DO_P,do
100,796,DCB_se3_ag2_f_01,898.4901,so like like I said I'm bad at math.,"900.3306
",BE_P,'m
101,804,DCB_se3_ag2_f_01,907.5878,/RD-SCHOOL-7/ is all about test scores and I'm not very good at standardized tests.,"911.8210
",BE_N,'m not
102,804,DCB_se3_ag2_f_01,907.5878,/RD-SCHOOL-7/ is all about test scores and I'm not very good at standardized tests.,"911.8210
",BE_P,is
103,822,DCB_se3_ag2_f_01,923.4175,So I think it's because I was black.,"924.4651
",BE_P,'s
104,857,DCB_se3_ag2_f_01,966.2669,"I don't know, that would just like, be silent and like follow all the rules and stuff.","971.3537
",DO_N,don't
105,859,DCB_se3_ag2_f_01,972.4268,I don't really know how to explain it.,"973.7293
",DO_N,don't
106,863,DCB_se3_ag2_f_01,976.6175,that's the best that I can [do.],"977.7843
",BE_P,'s
107,863,DCB_se3_ag2_f_01,976.6175,that's the best that I can [do.],"977.7843
",DO_P,do
108,880,DCB_se3_ag2_f_01,997.2055,was not,"997.6090
",BE_N,not
109,904,DCB_se3_ag2_f_01,1020.2174,So I didn't really learn a lot,"1021.4674
",DO_N,didn't
110,922,DCB_se3_ag2_f_01,1037.9767,not good for me.,"1039.4745
",BE_N,not
111,930,DCB_se3_ag2_f_01,1047.7539,"/RD-SCHOOL-4/'s pretty like, uh,","1049.3821
",BE_P,'s
112,1006,DCB_se3_ag2_f_01,1123.9559,"which, is that a private school?","1125.4354
",BE_P,is
113,1018,DCB_se3_ag2_f_01,1137.2990,Yeah I don't know. I just know she w- ended up going to Carroll,"1139.6676
",DO_N,don't
114,1022,DCB_se3_ag2_f_01,1142.2319,But most people- If you got to /RD-SCHOOL-1/ you're sposta to go to,"1144.5397
",BE_P,'re
115,1026,DCB_se3_ag2_f_01,1147.1205,just cause they're all,"1147.9842
",BE_P,'re
116,1063,DCB_se3_ag2_f_01,1182.1790,my mom didn't want me to go there,"1183.2480
",DO_N,didn't
117,1065,DCB_se3_ag2_f_01,1183.5948,and then I didn't get in <laugh> to NYU <laugh> so that was definitely off the table.,"1188.0050
",DO_N,didn't
118,1103,DCB_se3_ag2_f_01,1225.8980,and she's a linguistics major.,"1227.3765
",BE_P,'s
119,1109,DCB_se3_ag2_f_01,1232.0904,"and so he started talking to her about linguistics, and I didn't realize how much you could do with linguistics.","1236.7578
",DO_N,didn't
120,1109,DCB_se3_ag2_f_01,1232.0904,"and so he started talking to her about linguistics, and I didn't realize how much you could do with linguistics.","1236.7578
",DO_P,do
121,1111,DCB_se3_ag2_f_01,1237.2763,Cause I didn't really know what it was like coming into,"1240.1149
",DO_N,didn't
122,1119,DCB_se3_ag2_f_01,1248.6179,"you have to take two classes in like these different areas, and I hate-","1251.7751
",HV_P,have
123,1121,DCB_se3_ag2_f_01,1251.9521,Like I don't really like math.,"1253.1697
",DO_N,don't
124,1123,DCB_se3_ag2_f_01,1253.7077,I don't really like science-,"1255.0356
",DO_N,don't
125,1127,DCB_se3_ag2_f_01,1255.9559,like actual science. Psychology is like a social science so I'm okay there.,"1259.5661
",BE_P,is
126,1127,DCB_se3_ag2_f_01,1255.9559,like actual science. Psychology is like a social science so I'm okay there.,"1259.5661
",BE_P,'m
127,1129,DCB_se3_ag2_f_01,1260.0829,So I decided to do- do my two c- requirements in philosophy and linguistics.,"1264.3118
",DO_P,do
128,1129,DCB_se3_ag2_f_01,1260.0829,So I decided to do- do my two c- requirements in philosophy and linguistics.,"1264.3118
",DO_P,do
129,1131,DCB_se3_ag2_f_01,1264.8653,"And so I took the Intro to Linguistics class, and I was like, I'm doing really well here. Like I can really do this.","1269.3504
",BE_P,'m
130,1131,DCB_se3_ag2_f_01,1264.8653,"And so I took the Intro to Linguistics class, and I was like, I'm doing really well here. Like I can really do this.","1269.3504
",DO_P,do
131,1137,DCB_se3_ag2_f_01,1274.3169,I just think it's really interesting.,"1275.7044
",BE_P,'s
132,1154,DCB_se3_ag2_f_01,1303.5807,depending on who I'm around.,"1304.8336
",BE_P,'m
133,1158,DCB_se3_ag2_f_01,1306.6812,especially since I'm,"1308.0333
",BE_P,'m
134,1160,DCB_se3_ag2_f_01,1308.6816,like I'm black and so,"1310.3523
",BE_P,'m
135,1162,DCB_se3_ag2_f_01,1310.9115,"in these professional spaces AAE is like, looked down upon.","1314.4227
",BE_P,is
136,1164,DCB_se3_ag2_f_01,1315.0922,But it isn't fair but,"1316.1965
",BE_N,isn't
137,1166,DCB_se3_ag2_f_01,1316.3948,that's just the way it is so-,"1318.5184
",BE_P,'s
138,1166,DCB_se3_ag2_f_01,1316.3948,that's just the way it is so-,"1318.5184
",BE_P,is
139,1168,DCB_se3_ag2_f_01,1319.4104,And because I do work in a lab,"1321.1984
",DO_P,do
140,1170,DCB_se3_ag2_f_01,1321.6090,I'm the only black person in that lab.,"1323.6697
",BE_P,'m
141,1180,DCB_se3_ag2_f_01,1327.6161,I'm more mindful,"1328.7345
",BE_P,'m
142,1190,DCB_se3_ag2_f_01,1339.8143,When I'm at home. I go home a lot. I go home- I've gone home every weekend.,"1343.4316
",BE_P,'m
143,1190,DCB_se3_ag2_f_01,1339.8143,When I'm at home. I go home a lot. I go home- I've gone home every weekend.,"1343.4316
",HV_P,'ve
144,1196,DCB_se3_ag2_f_01,1346.1187,I'm on the board for the Black Student Alliance,"1348.7308
",BE_P,'m
145,1198,DCB_se3_ag2_f_01,1349.2900,so when I'm with them,"1350.4156
",BE_P,'m
146,1199,DCB_se3_ag2_f_01,1351.1489,it's definitely okay.,"1352.5576
",BE_P,'s
147,1201,DCB_se3_ag2_f_01,1352.7629,It's definitely what's expected of me.,"1354.6529
",BE_P,'s
148,1201,DCB_se3_ag2_f_01,1352.7629,It's definitely what's expected of me.,"1354.6529
",HV_P,'s
149,1211,DCB_se3_ag2_f_01,1368.5118,Everyone's always doing something.,"1369.9629
",BE_P,'s
150,1215,DCB_se3_ag2_f_01,1373.5944,[I'm sorry (whispered).],"1374.1678
",BE_P,'m
151,1223,DCB_se3_ag2_f_01,1384.5751,This is my second year.,"1385.5944
",BE_P,is
152,1232,DCB_se3_ag2_f_01,1393.9842,that's where I was placed and,"1395.2938
",BE_P,'s
153,1256,DCB_se3_ag2_f_01,1420.8582,and I've actu- they've actually done this to like other girls,"1423.3683
",HV_P,'ve
154,1256,DCB_se3_ag2_f_01,1420.8582,and I've actu- they've actually done this to like other girls,"1423.3683
",HV_P,'ve
155,1258,DCB_se3_ag2_f_01,1423.6798,who have coincidentally been black.,"1425.1380
",HV_P,have
156,1260,DCB_se3_ag2_f_01,1425.3575,But we don't need to get into that.,"1426.3556
",DO_N,don't
157,1268,DCB_se3_ag2_f_01,1434.9860,"And at the time I didn't know how to drive so like,","1437.4070
",DO_N,didn't
158,1270,DCB_se3_ag2_f_01,1437.6194,I didn't-,"1438.0937
",DO_N,didn't
159,1274,DCB_se3_ag2_f_01,1440.4905,I didn't wanna rely on my dad getting me,"1442.4585
",DO_N,didn't
160,1284,DCB_se3_ag2_f_01,1449.4000,cause I'm good with people and like interacting and like,"1451.7219
",BE_P,'m
161,1286,DCB_se3_ag2_f_01,1452.1607,"I'm a big sister,","1453.3508
",BE_P,'m
162,1290,DCB_se3_ag2_f_01,1455.6052,I'm good at helping people and I'm comfortable doing that.,"1458.0121
",BE_P,'m
163,1290,DCB_se3_ag2_f_01,1455.6052,I'm good at helping people and I'm comfortable doing that.,"1458.0121
",BE_P,'m
164,1294,DCB_se3_ag2_f_01,1459.5665,and I didn't mind being placed with freshmen.,"1461.5345
",DO_N,didn't
165,1304,DCB_se3_ag2_f_01,1467.3433,[It's been] so exciting living alone. I love living alone.,"1470.2952
",BE_P,'s
166,1305,DCB_se3_ag2_f_01,1470.7878,"Um, so I don't mind living with freshmen.","1472.6567
",DO_N,don't
167,1307,DCB_se3_ag2_f_01,1473.1805,They are loud,"1473.9592
",BE_P,are
168,1311,DCB_se3_ag2_f_01,1475.8634,that's fine.,"1476.4581
",BE_P,'s
169,1313,DCB_se3_ag2_f_01,1476.7524,I'm good at tuning them out.,"1477.7718
",BE_P,'m
170,1319,DCB_se3_ag2_f_01,1480.4547,I find that they really do appreciate the stuff I do for them even when,"1483.6869
",DO_P,do
171,1319,DCB_se3_ag2_f_01,1480.4547,I find that they really do appreciate the stuff I do for them even when,"1483.6869
",DO_P,do
172,1321,DCB_se3_ag2_f_01,1483.8638,I don't think it's a big deal.,"1485.0248
",DO_N,don't
173,1321,DCB_se3_ag2_f_01,1483.8638,I don't think it's a big deal.,"1485.0248
",BE_P,'s
174,1325,DCB_se3_ag2_f_01,1487.6440,and they think it's the greatest thing in the world but,"1489.5170
",BE_P,'s
175,1327,DCB_se3_ag2_f_01,1489.9629,I don't really see,"1490.7416
",DO_N,don't
176,1329,DCB_se3_ag2_f_01,1491.1593,the value in it just because it's like the same cookie dough,"1493.6511
",BE_P,'s
177,1333,DCB_se3_ag2_f_01,1495.1559,It's like pre-made.,"1496.1541
",BE_P,'s
178,1341,DCB_se3_ag2_f_01,1501.7860,I'm like- I think I'm a way better RA just because,"1504.2282
",BE_P,'m
179,1341,DCB_se3_ag2_f_01,1501.7860,I'm like- I think I'm a way better RA just because,"1504.2282
",BE_P,'m
180,1343,DCB_se3_ag2_f_01,1504.5680,I'm more comfortable interacting,"1506.0516
",BE_P,'m
181,1347,DCB_se3_ag2_f_01,1508.7204,I've been actively putting myself out there,"1510.7308
",HV_P,'ve
182,1351,DCB_se3_ag2_f_01,1513.7930,I didn't really like,"1514.4301
",DO_N,didn't
183,1355,DCB_se3_ag2_f_01,1515.7185,"It's not that I didn't wanna talk to them- my residents,","1517.7502
",BE_N,'s not
184,1355,DCB_se3_ag2_f_01,1515.7185,"It's not that I didn't wanna talk to them- my residents,","1517.7502
",DO_N,didn't
185,1357,DCB_se3_ag2_f_01,1518.0870,but I didn't think they needed me as much as,"1519.8568
",DO_N,didn't
186,1359,DCB_se3_ag2_f_01,1520.2744,I now see that they do.,"1521.5415
",DO_P,do
187,1361,DCB_se3_ag2_f_01,1522.3061,"Um, but next year I'm gonna be in /RD-WORK-3/ with, uh, upperclassmen","1525.8284
",BE_P,'m
188,1363,DCB_se3_ag2_f_01,1526.4868,which is great.,"1527.0743
",BE_P,is
189,1365,DCB_se3_ag2_f_01,1527.7397,<ts> I am nervous about having roommates again though,"1529.8776
",BE_P,am
190,1371,DCB_se3_ag2_f_01,1534.3344,No I am.,"1534.9573
",BE_P,am
191,1373,DCB_se3_ag2_f_01,1535.1697,I'm gonna just be in like,"1536.3907
",BE_P,'m
192,1439,DCB_se3_ag2_f_01,1602.7524,I guess like I'll have to like,"1604.1824
",HV_P,have
193,1449,DCB_se3_ag2_f_01,1612.7945,but I think that's like-,"1613.7431
",BE_P,'s
194,1453,DCB_se3_ag2_f_01,1619.3042,I don't know. I feel like now with freshman,"1621.1064
",DO_N,don't
195,1457,DCB_se3_ag2_f_01,1623.1310,I d- I can do the bare minimum <laugh> and they appreciate it.,"1626.0062
",DO_P,do
196,1459,DCB_se3_ag2_f_01,1626.5887,But with the upperclassmen I'll have to like put in more effort,"1629.2291
",HV_P,have
197,1461,DCB_se3_ag2_f_01,1629.6619,in the interactions that I do have with them just to make sure that they're getting the most out of it,"1633.6939
",BE_P,'re
198,1461,DCB_se3_ag2_f_01,1629.6619,in the interactions that I do have with them just to make sure that they're getting the most out of it,"1633.6939
",HV_P,have
199,1461,DCB_se3_ag2_f_01,1629.6619,in the interactions that I do have with them just to make sure that they're getting the most out of it,"1633.6939
",DO_P,do
200,1463,DCB_se3_ag2_f_01,1634.6284,"and that I'm being like,","1635.6902
",BE_P,'m
201,1469,DCB_se3_ag2_f_01,1639.4745,in this case I'm excited for the change.,"1641.2867
",BE_P,'m
202,1471,DCB_se3_ag2_f_01,1642.0017,Plus I'm trying to become more comfortable with change since I'm about to graduate,"1645.2409
",BE_P,'m
203,1471,DCB_se3_ag2_f_01,1642.0017,Plus I'm trying to become more comfortable with change since I'm about to graduate,"1645.2409
",BE_P,'m
204,1477,DCB_se3_ag2_f_01,1650.8728,Why? I don't see the point in changing,"1652.6496
",DO_N,don't
205,1481,DCB_se3_ag2_f_01,1654.2211,"that are like,","1654.7379
",BE_P,are
206,1483,DCB_se3_ag2_f_01,1654.9149,I'm-,"1655.1909
",BE_P,'m
207,1489,DCB_se3_ag2_f_01,1658.9257,change is r-,"1659.5486
",BE_P,is
208,1503,DCB_se3_ag2_f_01,1672.4335,with preregistration I'm able to like,"1674.3590
",BE_P,'m
209,1507,DCB_se3_ag2_f_01,1676.0479,[for what my schedule's gonna be],"1677.4424
",BE_P,'s
210,1508,DCB_se3_ag2_f_01,1677.9450,and I've been lucky,"1678.7591
",HV_P,'ve
211,1510,DCB_se3_ag2_f_01,1679.1626,I've been able to get all the classes I sign up for.,"1681.3966
",HV_P,'ve
212,1514,DCB_se3_ag2_f_01,1683.0672,with preregistration I'm able to like know,"1685.0281
",BE_P,'m
213,1516,DCB_se3_ag2_f_01,1685.3750,what's gonna happen (laughing) <laugh>,"1686.4339
",BE_P,'s
214,1520,DCB_se3_ag2_f_01,1687.6869,[I'm okay],"1688.3452
",BE_P,'m
215,1521,DCB_se3_ag2_f_01,1688.5646,cause I- I'm able to like,"1689.8742
",BE_P,'m
216,1544,DCB_se3_ag2_f_01,1716.3560,Yeah that's the thing. I'm-,"1717.3117
",BE_P,'s
217,1544,DCB_se3_ag2_f_01,1716.3560,Yeah that's the thing. I'm-,"1717.3117
",BE_P,'m
218,1546,DCB_se3_ag2_f_01,1717.4533,Like it's really draining,"1718.5434
",BE_P,'s
219,1548,DCB_se3_ag2_f_01,1718.7629,"[to have to be like,]","1719.7044
",HV_P,have
220,1569,DCB_se3_ag2_f_01,1742.5222,which I agree I should go to grad school. I don't necessarily know if it should be right after,"1746.2457
",DO_N,don't
221,1573,DCB_se3_ag2_f_01,1747.7364,my mom thinks I should go because Trump is president so I might not find a job.,"1751.1201
",BE_N,not
222,1573,DCB_se3_ag2_f_01,1747.7364,my mom thinks I should go because Trump is president so I might not find a job.,"1751.1201
",BE_P,is
223,1575,DCB_se3_ag2_f_01,1751.8210,But like that's her being afraid that,"1753.4320
",BE_P,'s
224,1577,DCB_se3_ag2_f_01,1753.7223,I won't have a job.,"1754.6213
",HV_P,have
225,1579,DCB_se3_ag2_f_01,1755.1522,But I'm not necessarily too afraid cause my parents told me I can live at home for free,"1758.8572
",BE_N,'m not
226,1581,DCB_se3_ag2_f_01,1759.2480,as long as I'm trying to get a degree.,"1760.6142
",BE_P,'m
227,1587,DCB_se3_ag2_f_01,1766.3877,I've been here,"1767.1168
",HV_P,'ve
228,1591,DCB_se3_ag2_f_01,1768.8936,and like I didn't go abroad,"1770.4793
",DO_N,didn't
229,1595,DCB_se3_ag2_f_01,1772.6071,I didn't want to.,"1773.4707
",DO_N,didn't
230,1599,DCB_se3_ag2_f_01,1774.6105,I don't like change.,"1775.4245
",DO_N,don't
231,1605,DCB_se3_ag2_f_01,1779.4920,I love my dog. I did not wanna leave them.,"1781.4316
",DO_N,did not
232,1613,DCB_se3_ag2_f_01,1789.0639,"Um, I'm the vice president of programming for the Black Student Alliance.","1792.6034
",BE_P,'m
233,1615,DCB_se3_ag2_f_01,1795.2834,Right now I'm planning our,"1796.6921
",BE_P,'m
234,1623,DCB_se3_ag2_f_01,1799.7572,I'm not particularly excited (laughing). <laugh>,"1801.9027
",BE_N,'m not
235,1625,DCB_se3_ag2_f_01,1803.0885,Planning it as been hell. <laugh> [Like my committee members] aren't really helpful.,"1807.6112
",BE_N,aren't
236,1627,DCB_se3_ag2_f_01,1808.0833,Everything is on me.,"1809.1664
",BE_P,is
237,1629,DCB_se3_ag2_f_01,1809.5628,People say they're gonna help you and then don't.,"1811.2830
",DO_N,don't
238,1629,DCB_se3_ag2_f_01,1809.5628,People say they're gonna help you and then don't.,"1811.2830
",BE_P,'re
239,1635,DCB_se3_ag2_f_01,1814.1258,it's all on me.,"1814.8124
",BE_P,'s
240,1637,DCB_se3_ag2_f_01,1815.0389,And I'm tired.,"1815.7397
",BE_P,'m
241,1641,DCB_se3_ag2_f_01,1822.0300,It's at the Washington Court Hotel on New Jersey Avenue.,"1824.4227
",BE_P,'s
242,1662,DCB_se3_ag2_f_01,1840.2848,[It is.],"1840.8157
",BE_P,is
243,1665,DCB_se3_ag2_f_01,1842.3065,It's a lot.,"1842.8374
",BE_P,'s
244,1667,DCB_se3_ag2_f_01,1845.6123,[Fundraising] is a lot.,"1846.8865
",BE_P,is
245,1671,DCB_se3_ag2_f_01,1852.6671,And then giving me an attitude when I ask them to do the bare minimum.,"1855.4391
",DO_P,do
246,1687,DCB_se3_ag2_f_01,1864.2424,[It's] May first.,"1865.1909
",BE_P,'s
