,StTime,line,token,type
111,3225.8070,"All the stuff was just like, damn. Did she have to go out like that? Like did it have to be so- Did she have to lose half of her face? Did she really have to", have ,AA2
112,3225.8070,"All the stuff was just like, damn. Did she have to go out like that? Like did it have to be so- Did she have to lose half of her face? Did she really have to", have ,AA2
113,3225.8070,"All the stuff was just like, damn. Did she have to go out like that? Like did it have to be so- Did she have to lose half of her face? Did she really have to", have ,AA2
114,3225.8070,"All the stuff was just like, damn. Did she have to go out like that? Like did it have to be so- Did she have to lose half of her face? Did she really have to", have ,AA2
115,3251.4017,"So I was at that point where /RD-NAME-2/ was like, oh /RD-NAME-3/, I did it, you know what I'm saying? Now I'm not the last one not to have my license. You should be next. You should go.", have ,AA2
116,3282.7067,They speed. They do all types of stuff they want to do., do ,AA2
117,146.9202,"because if they didn't, I wouldn't have been able to get insurance and stuff like that.",didn't,AB1
118,192.7611,"And she didn't like that, like, at the end of the day, she's still my child.",didn't,AB1
119,240.1751,"I don't want to say they kept me sheltered in, but I didn't live in a neighborhood. So,",didn't,AB1
120,276.7230,"So I didn't live in a neighborhood essentially,",didn't,AB1
121,333.9338,"But my grandfather didn't see the fun in it, and so it wasn't like I could go over there all the time. It was one of those things where it's, you can go, but it won't be",didn't,AB1
122,350.9814,So I did /RD-SCHOOL-3/., did ,AB1
123,352.7194,I did /RD-SCHOOL-2/. I did /RD-SCHOOL-3/., did ,AB1
124,352.7194,I did /RD-SCHOOL-2/. I did /RD-SCHOOL-3/., did ,AB1
125,679.8922,I did Broadcast., did ,AB1
126,791.1609,[I didn't-],didn't,AB1
127,794.7036,"[But you would think that- But it would th-] But it would think that you- It would make you want to go out and do those things, and it didn't for me. I think I waited til college until I started doing all that.",didn't,AB1
128,820.3076,[Oh I didn't /know/! <laugh>],didn't,AB1
129,851.2122,[So] I knew I didn't want to stay,didn't,AB1
130,882.1996,"And so when we went to Dawn Dance, we didn't know- but once we got to Ohio, they was all, y'all can stay on campus really get the feel",didn't,AB1
131,930.9550,and small. I didn't want to go to a big school. I didn't want to be a number.,didn't,AB1
132,930.9550,and small. I didn't want to go to a big school. I didn't want to be a number.,didn't,AB1
133,971.2115,"No, I didn't drive, but all my friends, my sorority sisters, boyfriend.",didn't,AB1
134,1034.3625,"We did do step shows, but um,", did ,AB1
135,1047.1039,"[We did parties], yep. Mm-hm. Mixes with the Qs,", did ,AB1
136,1123.0382,"[Right, and so my] founders were a part of the Divine Nine, so that's why we didn't accept the invitation cause our founders were already a part",didn't,AB1
137,1134.7417,we did [not.], did ,AB1
138,1148.6441,[I did g-], did ,AB1
139,1170.3733,"from other Greek organizations. That's what /most sorority of girls/, cause I feel like, it was a jealousy thing, like, who are they, think they come in and take over, though we did take over. Like,", did ,AB1
140,1192.7366,"We did stuff in the you- with the youth cause we work with underprivileged youth. Like, although we business professional, our goal is like, to work with", did ,AB1
141,1200.4386,"And so we did other stuff than just parties, as opposed to what I think uh, Divine Nine's like, uh, social.", did ,AB1
142,1208.8353,"And we did social,", did ,AB1
143,1537.9141,"my mom, and that's kind of it. It was my grandparents- We got with the family, but we also did stuff just in our immediate family.", did ,AB1
144,1646.1592,"we did that- But then we also, when we went to", did ,AB1
145,1717.3097,"My boyfriend didn't want to share cause they kind of made us like one whole bowl,",didn't,AB1
146,1732.6051,[Yes. Right there. Right- They did it right there. Yep.], did ,AB1
147,1740.5965,"in a sense that you did- I didn't- We didn't know who he was. We just [kind of like, went to his neighborhood.]",didn't,AB1
148,1740.5965,"in a sense that you did- I didn't- We didn't know who he was. We just [kind of like, went to his neighborhood.]",didn't,AB1
149,1745.5920,But it didn't happen.,didn't,AB1
150,2165.0810,I did ride the camel. [Climbed] the pyramids., did ,AB1
151,2247.9899,"every minute. And it became a thing to where everybody else didn't have a phone, so it was kind of like, they was paying me-",didn't,AB1
152,2281.1222,"I'm'a take you to school tomorrow. Even high school, like, I couldn't get a job my senior year. Like, he just didn't want that.",didn't,AB1
153,2294.3951,Daddy wasn't gonna be around forever. And I didn't think about that.,didn't,AB1
154,2326.9131,But my grandma did too., did ,AB1
155,2378.8288,"[But even] like, college, like I didn't have to work. Like, it was just call home. Send me money.",didn't,AB1
156,2527.1968,"but because of how my grandfather treated me- I'm not gonna say people envied it, but they really just didn't like me.",didn't,AB1
157,2534.3545,"nasty or if my grandpa didn't want me to eat the school lunch, he would come like,",didn't,AB1
158,2665.1906,"I really hate being hot, and I didn't think about no place could be so packed.",didn't,AB1
159,2684.0672,"but it was amazing. I- What I did- What I di- di- didn't like about the go gos back then was like, of course the neighborhood stuff. So once the go go bands started calling all the neighborhoods,",didn't,AB1
160,2694.6171,"I didn't like that part of it, but",didn't,AB1
161,2758.0868,When did we go? I want to say Feb-, did ,AB1
162,2993.6285,"So at this point, like, our minds just all over the place. So then when we get to her house, her brother like, well did you want to see Brittany? Y'all here to see Brittany?", did ,AB1
163,3047.5446,"over r- hysterical. And my grandmother didn't know what to do. She said, but I know somebody that can. She took us to church.",didn't,AB1
164,3056.5475,"but she didn't know what else to do with us, so they prayed over us in church. And it's funny, that's how I Ms. /RD-NAME-1/",didn't,AB1
165,3146.2398,"reopening that, has put me at a set back in a sense that, I didn't want to see how she died.",didn't,AB1
166,3164.2118,"It's not in my phone. I [didn't save it to my] phone. It's like, on a website",didn't,AB1
167,3225.8070,"All the stuff was just like, damn. Did she have to go out like that? Like did it have to be so- Did she have to lose half of her face? Did she really have to", did ,AB1
168,3225.8070,"All the stuff was just like, damn. Did she have to go out like that? Like did it have to be so- Did she have to lose half of her face? Did she really have to", did ,AB1
169,3225.8070,"All the stuff was just like, damn. Did she have to go out like that? Like did it have to be so- Did she have to lose half of her face? Did she really have to", did ,AB1
170,3225.8070,"All the stuff was just like, damn. Did she have to go out like that? Like did it have to be so- Did she have to lose half of her face? Did she really have to", did ,AB1
171,3251.4017,"So I was at that point where /RD-NAME-2/ was like, oh /RD-NAME-3/, I did it, you know what I'm saying? Now I'm not the last one not to have my license. You should be next. You should go.", did ,AB1
172,432.3543,"[So /RD-SCHOOL-2/] is in Southeast,", is ,CO2
173,752.8062,"Coldest Winter Ever is a hood bo- but that was the type of books I read, so- so- so- it was like, Thug Life maybe. Um,", is ,CO2
174,862.4615,"in Broadcast, I became friends with one of my friends Charity, who is now my sorority sister.", is ,CO2
175,871.3467,"went to /RD-SCHOOL-3/, and so like Dawn Dance was coming up. And so Dawn Dance is a big thing at /RD-SCHOOL-3/, and she was like, I'm'a take you all to Dawn Dance so y'all can go visit /RD-SCHOOL-3/. I'm like, okay, I'm so excited. And by the time- this is like our eleventh grade year.", is ,CO2
176,871.3467,"went to /RD-SCHOOL-3/, and so like Dawn Dance was coming up. And so Dawn Dance is a big thing at /RD-SCHOOL-3/, and she was like, I'm'a take you all to Dawn Dance so y'all can go visit /RD-SCHOOL-3/. I'm like, okay, I'm so excited. And by the time- this is like our eleventh grade year.", is ,CO2
177,907.5425,"But I loved it, and then since that /RD-SCHOOL-3/ is very small, and it was very family oriented. And it's also a religious based", is ,CO2
178,950.3679,But what was good for me is that Central State was right across the street. So if I wanted extra people to go see and meet and, is ,CO2
179,1099.9475,[What people] fail to realize is that-, is ,CO2
180,1170.3733,"from other Greek organizations. That's what /most sorority of girls/, cause I feel like, it was a jealousy thing, like, who are they, think they come in and take over, though we did take over. Like,", are ,CO2
181,1192.7366,"We did stuff in the you- with the youth cause we work with underprivileged youth. Like, although we business professional, our goal is like, to work with", is ,CO2
182,1206.3920,"Even though they do community stuff, most of it is social.", is ,CO2
183,1244.6348,"this f- uh, Halloween feast. And we'll go in the community like Walmart, pass out papers like the /Gammas/ are having", are ,CO2
184,1326.6018,"Um, I love my brother to death. We very close, and so even though that age gap is there,", is ,CO2
185,1436.8213,[But that probably is why then- <laugh>], is ,CO2
186,1488.3453,<ts> My mom is the baby., is ,CO2
187,1532.8187,"the boys are like mama's boys,", are ,CO2
188,1535.0289,"and so our family is small. So it's just my uncles,", is ,CO2
189,1701.2410,"But in Antigua, it's /all, oh/ this stuff is nice, and you just think the whole place is just beautiful. But then once he took us there, I'm just like, Oh! So it is this type of parts", is ,CO2
190,1701.2410,"But in Antigua, it's /all, oh/ this stuff is nice, and you just think the whole place is just beautiful. But then once he took us there, I'm just like, Oh! So it is this type of parts", is ,CO2
191,1701.2410,"But in Antigua, it's /all, oh/ this stuff is nice, and you just think the whole place is just beautiful. But then once he took us there, I'm just like, Oh! So it is this type of parts", is ,CO2
192,1810.4730,[N- N-] No. Rhonice is off the chain., is ,CO2
193,2141.4214,What I'm referencing is to- when I went to Egypt-, is ,CO2
194,2444.7868,"[Like] you are really spoiled. Like you really think that everything /had to happen- You're like, that's/ not my way, it's just like-", are ,CO2
195,2558.4216,"You know a girl mentioned to me that you get your food sent to- And I'm just like, why is a dead beat- And he went to a whole different school.", is ,CO2
196,2811.5769,"in church which is not to have sex [until] your married,", is ,CO2
197,2814.6824,which is how I met my friend Jelly., is ,CO2
198,2818.6960,"Yes, her real name is /RD-NAME-3/. We call her /RD-NAME-2/.", is ,CO2
199,2825.6332,the one that passed away is who I've known since pre K., is ,CO2
200,2835.7832,"And/RD-NAME-2/ birthday- I started a mentoring program, so these are people that wanted to be mentors-", are ,CO2
201,3023.9643,"we c- Jelly was just like, Miss /RD-NAME-1/ are you sure? Cause we heard some things.", are ,CO2
202,3277.8626,because our friend Jelly is in a Car Club., is ,CO2
