,StTime,line,token,type
44,581.2808,"[I- like I like- /nah it ain't[AA0] trying-/ I'm trying-] I'm not trying to swell like, I'm trying to keep it real [like, out there out] there I'm trying to keep it real but I don't wanna, you know what I'm saying like, the c-",don't,AA2
45,656.0276,"ID, have another bank card just to show what's really up.", have ,AA2
46,677.7245,"you know what I'm saying, I could have been petty like, yeah, I'm /RD-NAME-5/, or, you know what I'm saying, just been like, nah yeah, whatever.", have ,AA2
47,704.6440,"and it just like, damn like, damn I don't know who I'm talking to.",don't,AA2
48,708.1349,"And especially if you like- we like- like I say, we night and day, like you don't never see us together so it's like you don't know who you talking to.",don't,AA2
49,708.1349,"And especially if you like- we like- like I say, we night and day, like you don't never see us together so it's like you don't know who you talking to.",don't,AA2
50,713.7646,"[/And/] they don't even know if I have a twin if you d- if d- if you really don't know me, you know what I'm saying. They be like,",don't,AA2
51,713.7646,"[/And/] they don't even know if I have a twin if you d- if d- if you really don't know me, you know what I'm saying. They be like,",don't,AA2
52,713.7646,"[/And/] they don't even know if I have a twin if you d- if d- if you really don't know me, you know what I'm saying. They be like,", have ,AA2
53,722.3646,"And it be crazy cause it be like- like- it's cats like /even know/ my brother, like sometime be in the same circle, and other times we don't.",don't,AA2
54,731.0973,"you know, I might keep it going a little bit, but /unintelligible/ you know, you don't know me, you know my brother.",don't,AA2
55,748.2799,"it has it's ups and it has it's downs. But like, I know one thing, like I don't want nothing, you know, the- He a good dude, I'm a good dude,",don't,AA2
56,748.2799,"it has it's ups and it has it's downs. But like, I know one thing, like I don't want nothing, you know, the- He a good dude, I'm a good dude,", has ,AA2
57,748.2799,"it has it's ups and it has it's downs. But like, I know one thing, like I don't want nothing, you know, the- He a good dude, I'm a good dude,", has ,AA2
58,758.4013,"I tell him like, that's one thing like that's- that's the /flupe/ thing, cause it's like they don't know or",don't,AA2
59,829.8333,"And it just be like, yeah, like, we know, like, you know, at the end of the day, you know, he might do something /?/ be like, damn that was petty.", do ,AA2
60,836.2745,"I might do the same but it still be like,", do ,AA2
61,956.5216,"And, you know, don't let nobody, you know,",don't,AA2
62,1056.6381,"You know, I had a little, you know, I don't know.",don't,AA2
63,1060.3615,I don't know.,don't,AA2
64,1082.4522,"[Yeah], /I about to say/, I used to know how to play, I don't know like- I mean, I know how to play but at the same time, like y- if I'm trying to read it,",don't,AA2
65,1090.9600,"[Just a] little sort of I know what the- you know, couple notes and everything, but other than that, I be like, yeah I don't know, you ain't[AA0] nowhere.",don't,AA2
66,328.0033,"[Nah, yeah, yeah, I mean,] yeah I did that, you know what I'm saying, but yeah that definitely was, you know, like something to do in the neighborhood, whatever the case may been.", did ,AB1
67,734.4960,"So they be like, oh yeah, damn, you know, matter of fact he did say something about the other, whatever the case may've been.", did ,AB1
68,263.2946,"trying to maintain what I got, you know what I'm saying, so it's just like it is what it is.", is ,CO2
69,395.4380,"[Nah], like we- me and him are really opposite. Like I might catch a-", are ,CO2
70,463.5396,"they look at me and my brother as the same, but that's the same time different. Like I'm more so mature, he more so, you know, whatever it- it is he-", is ,CO2
71,612.6254,"<sigh> It- you know, /son/ like more so, you know what I'm saying, it's- I- I wouldn't even call it taking advantage cause it's just like I guess, you know, his name is in the system more or whatever. And it's just like,", is ,CO2
72,742.7903,it is what it is., is ,CO2
73,966.2993,your mind is your best weapon., is ,CO2
74,983.5263,"I'm trying to tell you man, like I say, like, you know, like I say, your mind is your best weapon I'm talking about your brain.", is ,CO2
75,993.7847,"Yeah, it's a powerful thing to waste, you know, and it's- it's- it's- you know, like I say to kids, you are the future.", are ,CO2
