Line	Spkr	StTime	Content	EnTime
45	DCB_int_01	41.7805	[Mm-hm, after that.] Mm-hm.	42.8203
46	DCB_se2_ag2_f_02	42.8296	Um, I lived in Virginia	43.7156
47	DCB_int_01	43.8555	[Just- Okay.]	44.4337
48	DCB_se2_ag2_f_02	43.8881	[my whole /lifed/.] Mm-hm.	44.7041
49	DCB_int_01	45.8792	Um,	46.5087
50	DCB_int_01	46.5087	(pause 0.77)	47.2827
51	DCB_int_01	47.2827	where'd you go to school?	47.8609
52	DCB_se2_ag2_f_02	49.1887	All of the schools?	49.9161
53	DCB_int_01	49.9208	Mm-hm.	50.1819
54	DCB_se2_ag2_f_02	50.3637	Okay.	50.6202
55	DCB_se2_ag2_f_02	50.6202	(pause 0.26)	50.8767
56	DCB_se2_ag2_f_02	50.8767	Um,	51.3942
57	DCB_se2_ag2_f_02	51.3942	(pause 0.45)	51.8465
58	DCB_se2_ag2_f_02	51.8465	starting out in DC I went to a Catholic school. I'm not sure the name of it. I cannot remember. Um,	56.5876
59	DCB_se2_ag2_f_02	56.5876	(pause 0.14)	56.7274
60	DCB_se2_ag2_f_02	56.7274	but it	57.3383
61	DCB_se2_ag2_f_02	57.3383	(pause 0.11)	57.4502
62	DCB_se2_ag2_f_02	57.4502	is off of um,	58.8630
63	DCB_se2_ag2_f_02	58.8630	(pause 0.49)	59.3562
64	DCB_se2_ag2_f_02	59.3562	Randolph Street.	60.0463
65	DCB_se2_ag2_f_02	60.0463	(pause 0.72)	60.7644
66	DCB_se2_ag2_f_02	60.7644	And then after that,	62.0840
67	DCB_se2_ag2_f_02	62.0840	(pause 0.23)	62.3171
68	DCB_se2_ag2_f_02	62.3171	when we moved to Virginia, I went to /RD-SCHOOL-3/ Elementary School.	64.8864
69	DCB_int_01	64.9190	Mm-hm.	65.2909
70	DCB_se2_ag2_f_02	67.4871	And then I went to /RD-SCHOOL-2/ Middle School.	68.7647
71	DCB_se2_ag2_f_02	68.7647	(pause 3.63)	72.3960
72	DCB_se2_ag2_f_02	72.3960	And then I went to	72.8856
73	DCB_se2_ag2_f_02	72.8856	(pause 0.16)	73.0488
74	DCB_se2_ag2_f_02	73.0488	c- uh,	73.4591
75	DCB_se2_ag2_f_02	73.4591	(pause 0.23)	73.6923
76	DCB_se2_ag2_f_02	73.6923	/RD-SCHOOL-2/ High School.	74.4943
77	DCB_se2_ag2_f_02	74.4943	(pause 2.82)	77.3153
78	DCB_se2_ag2_f_02	77.3153	And that was for ninth grade,	78.4146
79	DCB_se2_ag2_f_02	78.4146	(pause 0.93)	79.3426
80	DCB_se2_ag2_f_02	79.3426	and then I went to /RD-SCHOOL-3/ High School where I graduated.	81.6973
81	DCB_int_01	81.9771	/RD-SCHOOL-3/?	82.5087
82	DCB_se2_ag2_f_02	82.6346	Mm-hm.	82.8910
83	DCB_int_01	85.2866	And then [/??/]	86.1119
84	DCB_se2_ag2_f_02	85.9487	[Uh], /RD-SCHOOL-2/ University for my bachelor's.	87.4828
85	DCB_int_01	89.1755	Hence, that's where you met	90.3074
86	DCB_int_01	90.3074	(pause 0.19)	90.4986
87	DCB_int_01	90.4986	/RD-NAME-3/	90.7923
88	DCB_se2_ag2_f_02	91.0162	[Mm-hm.]	91.2773
89	DCB_int_01	91.1374	[cause she] also went to /unintelligible/-	91.8322
90	DCB_se2_ag2_f_02	91.8322	[<laugh>]	92.4197
91	DCB_int_01	92.2658	[Now] I understand that, uh, connection.	93.6927
92	DCB_int_01	94.1123	Occupation?	94.6532
93	DCB_se2_ag2_f_02	95.4599	I'm a	96.0894
94	DCB_se2_ag2_f_02	96.0894	(pause 0.19)	96.2794
95	DCB_se2_ag2_f_02	96.2794	/RD-WORK-7/.	97.2586
96	DCB_int_01	98.8487	/These little flies/.	99.8885
97	DCB_se2_ag2_f_02	102.0603	Um, and I am a /RD-WORK-13/	104.9886
98	DCB_int_01	110.8533	By who?	111.2963
99	DCB_se2_ag2_f_02	111.6507	/RD-WORK-13/	113.4785
100	DCB_int_01	117.9211	I will get that off the recording.	119.2314
101	DCB_int_01	119.2314	(pause 0.29)	119.5252
102	DCB_int_01	119.5252	And your dad was born in?	121.6596
103	DCB_se2_ag2_f_02	122.0420	Southeast Washington [DC.]	123.3756
104	DCB_int_01	123.0445	[DC.]	123.3290
105	DCB_se2_ag2_f_02	123.5994	Mm-hm.	123.8559
106	DCB_int_01	124.4014	And your mom?	124.9843
107	DCB_se2_ag2_f_02	125.3981	DC.	125.6977
108	DCB_int_01	126.9649	And	127.6130
109	DCB_int_01	127.6130	(pause 0.21)	127.8228
110	DCB_int_01	127.8228	what does your dad do?	128.5736
111	DCB_int_01	128.5736	(pause 0.14)	128.7088
112	DCB_int_01	128.7088	I know I just talked to him, but-	129.7906
113	DCB_se2_ag2_f_02	129.7160	<laugh> [He's a plumber. <laugh>]	131.4226
114	DCB_int_01	130.1030	[<laugh>]	131.4319
115	DCB_int_01	132.4659	Um, and what does your mom do?	133.6223
116	DCB_se2_ag2_f_02	133.8135	Um, she's a stay at home mom.	134.8254
117	DCB_int_01	137.1382	Cool.	137.4133
118	DCB_int_01	137.4133	(pause 1.35)	138.7644
119	DCB_int_01	138.7644	Alright, so I'll type all that up.	140.3591
120	DCB_int_01	140.3591	(pause 1.54)	141.9025
121	DCB_int_01	141.9025	So,	142.2942
122	DCB_int_01	142.2942	(pause 0.76)	143.0589
123	DCB_int_01	143.0589	as much as you can remember, I want you to tell me a little bit about	146.7088
124	DCB_int_01	146.7088	(pause 0.62)	147.3243
125	DCB_int_01	147.3243	growing up	148.1636
126	DCB_int_01	148.1636	(pause 0.29)	148.4574
127	DCB_int_01	148.4574	um,	149.1335
128	DCB_int_01	149.1335	(pause 0.24)	149.3713
129	DCB_int_01	149.3713	Woodland Terrace.	150.1489
130	DCB_se2_ag2_f_02	150.3587	Okay.	150.7084
131	DCB_int_01	150.7923	Um,	151.4918
132	DCB_int_01	151.4918	(pause 0.55)	152.0420
133	DCB_int_01	152.0420	if you can remember your house, your siblings, your [family.]	154.6392
134	DCB_se2_ag2_f_02	154.1869	[And would] you like me- Cause basically we moved in two thousand, but we went-	157.9814
135	DCB_se2_ag2_f_02	158.1166	we were	158.6342
136	DCB_se2_ag2_f_02	158.6342	(pause 0.26)	158.8906
137	DCB_se2_ag2_f_02	158.8906	in DC cause my grandmother still lived there until about	161.5205
138	DCB_se2_ag2_f_02	161.5205	(pause 0.29)	161.8131
139	DCB_se2_ag2_f_02	161.8131	four or five years ago.	163.0115
140	DCB_se2_ag2_f_02	163.0115	(pause 0.42)	163.4311
141	DCB_se2_ag2_f_02	163.4311	So, you want me to keep all of that my mind of my time in [/of in DC/?]	166.2056
142	DCB_int_01	165.6367	[Most definitely.] I [mean you] tell me what you want.	167.5019
143	DCB_se2_ag2_f_02	166.4247	[Okay.]	166.7325
144	DCB_int_01	167.6557	The [whole point] is about telling stories, kind of your experience,	170.3031
145	DCB_se2_ag2_f_02	167.7991	[Okay.]	168.1768
146	DCB_se2_ag2_f_02	170.5549	[Okay.]	170.8953
147	DCB_int_01	170.7041	[and] it's actually great that you moved out- And kind of what you remember, [what stuck out] to you, [so that's-] that's actually- I'm really excited to hear that part too.	176.8207
148	DCB_se2_ag2_f_02	173.7292	[Oh yes.]	174.1908
149	DCB_se2_ag2_f_02	174.1908	(pause 0.35)	174.5452
150	DCB_se2_ag2_f_02	174.5452	[<laugh>]	174.9695
151	DCB_se2_ag2_f_02	176.9932	Okay.	177.3056
152	DCB_se2_ag2_f_02	177.3056	(pause 0.16)	177.4688
153	DCB_se2_ag2_f_02	177.4688	Um, so we lived with my grandmother the majority of the time while we lived in DC.	181.0068
154	DCB_se2_ag2_f_02	181.0068	(pause 0.46)	181.4638
155	DCB_se2_ag2_f_02	181.4638	And I can't remember	183.3476
156	DCB_se2_ag2_f_02	183.3476	(pause 0.28)	183.6320
157	DCB_se2_ag2_f_02	183.6320	the	184.2475
158	DCB_se2_ag2_f_02	184.2475	(pause 0.97)	185.2221
159	DCB_se2_ag2_f_02	185.2221	address or anything cause I [was too] young. Um, but it was a townhouse type community, and she lived in the first	190.7045
160	DCB_int_01	186.0742	[Mm.]	186.2608
161	DCB_se2_ag2_f_02	190.8910	set of townhouses.	191.7851
162	DCB_se2_ag2_f_02	191.7851	(pause 0.49)	192.2794
163	DCB_se2_ag2_f_02	192.2794	Um,	192.6897
164	DCB_se2_ag2_f_02	192.6897	(pause 0.38)	193.0674
165	DCB_se2_ag2_f_02	193.0674	and the earliest I remember,	194.4057
166	DCB_se2_ag2_f_02	194.4057	(pause 0.14)	194.5502
167	DCB_se2_ag2_f_02	194.5502	um, is that it was a safe environment when I was younger.	197.2547
168	DCB_se2_ag2_f_02	197.2547	(pause 0.48)	197.7385
169	DCB_se2_ag2_f_02	197.7385	And I don't know if I perceived it as safe because I was so young, [um], but when I took /RD-NAME-1/ back	202.5366
170	DCB_int_01	200.9000	[Mm-hm.]	201.2404
171	DCB_se2_ag2_f_02	202.7884	about a month ago, like	204.4333
172	DCB_se2_ag2_f_02	204.4333	(pause 0.58)	205.0161
173	DCB_se2_ag2_f_02	205.0161	I called my brother, and I'm like, it looks so different.	206.9652
174	DCB_se2_ag2_f_02	206.9652	(pause 0.14)	207.1098
175	DCB_se2_ag2_f_02	207.1098	Like, it looks unsafe.	208.3268
176	DCB_se2_ag2_f_02	208.3268	(pause 0.56)	208.8906
177	DCB_se2_ag2_f_02	208.8906	But as a child, I'm like,	210.0144
178	DCB_se2_ag2_f_02	210.0144	(pause 0.14)	210.1589
179	DCB_se2_ag2_f_02	210.1589	we went	210.5040
180	DCB_se2_ag2_f_02	210.5040	(pause 0.13)	210.6345
181	DCB_se2_ag2_f_02	210.6345	every holiday.	211.4738
182	DCB_se2_ag2_f_02	211.4738	(pause 0.43)	211.9075
183	DCB_se2_ag2_f_02	211.9075	Um, Fourth of July, we would be outside, literally	215.0923
184	DCB_se2_ag2_f_02	215.0923	(pause 0.12)	215.2170
185	DCB_se2_ag2_f_02	215.2170	until one o'clock in the morning cause we were so young,	217.2127
186	DCB_se2_ag2_f_02	217.2127	(pause 0.33)	217.5391
187	DCB_se2_ag2_f_02	217.5391	um, playing with my cousins, everything.	219.2691
188	DCB_se2_ag2_f_02	219.2691	(pause 0.50)	219.7727
189	DCB_se2_ag2_f_02	219.7727	Um,	220.1690
190	DCB_se2_ag2_f_02	220.1690	(pause 0.61)	220.7752
191	DCB_se2_ag2_f_02	220.7752	so	221.3021
192	DCB_se2_ag2_f_02	221.3021	(pause 0.67)	221.9771
193	DCB_se2_ag2_f_02	221.9771	I-	222.1776
194	DCB_se2_ag2_f_02	222.1776	(pause 0.15)	222.3314
195	DCB_se2_ag2_f_02	222.3314	I do remember though,	223.6744
196	DCB_se2_ag2_f_02	223.6744	(pause 0.26)	223.9308
197	DCB_se2_ag2_f_02	223.9308	there are times when	224.8401
198	DCB_se2_ag2_f_02	224.8401	(pause 0.13)	224.9660
199	DCB_se2_ag2_f_02	224.9660	we heard gunshots,	226.0618
200	DCB_int_01	226.2156	Mm.	226.4208
201	DCB_se2_ag2_f_02	226.4441	but	226.7845
202	DCB_se2_ag2_f_02	226.7845	(pause 0.29)	227.0725
203	DCB_se2_ag2_f_02	227.0725	we were too young to equate it with	228.7464
204	DCB_se2_ag2_f_02	228.7464	(pause 0.67)	229.4179
205	DCB_se2_ag2_f_02	229.4179	it [being]	229.8329
206	DCB_int_01	229.5438	[something] going on.	230.3085
207	DCB_se2_ag2_f_02	230.4204	worrisome.	230.9613
208	DCB_se2_ag2_f_02	230.9613	(pause 0.46)	231.4229
209	DCB_se2_ag2_f_02	231.4229	Um,	231.8613
210	DCB_se2_ag2_f_02	231.8613	(pause 0.53)	232.3882
211	DCB_se2_ag2_f_02	232.3882	I remember that when we did move, we moved into	235.3806
212	DCB_se2_ag2_f_02	235.3806	(pause 0.29)	235.6697
213	DCB_se2_ag2_f_02	235.6697	a high rise type apartment	237.2364
214	DCB_se2_ag2_f_02	237.2364	(pause 0.30)	237.5349
215	DCB_se2_ag2_f_02	237.5349	building. Um, and I only remember that because my brother dropped me on my head.	241.1008
216	DCB_se2_ag2_f_02	241.1008	(pause 1.08)	242.1792
217	DCB_se2_ag2_f_02	242.1792	I remem- /while/ we were living there, someone was killed.	244.2169
218	DCB_se2_ag2_f_02	244.2169	(pause 0.57)	244.7892
219	DCB_se2_ag2_f_02	244.7892	Um, and	245.7871
220	DCB_se2_ag2_f_02	245.7871	(pause 0.21)	245.9969
221	DCB_se2_ag2_f_02	245.9969	we were in the car	247.1020
222	DCB_se2_ag2_f_02	247.1020	(pause 0.12)	247.2233
223	DCB_se2_ag2_f_02	247.2233	watching uh, the person	248.4823
224	DCB_se2_ag2_f_02	248.4823	(pause 0.13)	248.6128
225	DCB_se2_ag2_f_02	248.6128	/start/ to run	249.1397
226	DCB_se2_ag2_f_02	249.1397	(pause 0.30)	249.4382
227	DCB_se2_ag2_f_02	249.4382	to the apartment.	250.2868
228	DCB_se2_ag2_f_02	250.2868	(pause 0.47)	250.7613
229	DCB_se2_ag2_f_02	250.7613	And um, I think he made it maybe up three steps before they got him.	254.0020
230	DCB_se2_ag2_f_02	254.0020	(pause 0.65)	254.6548
231	DCB_se2_ag2_f_02	254.6548	Um,	255.1677
232	DCB_se2_ag2_f_02	255.1677	(pause 0.41)	255.5827
233	DCB_se2_ag2_f_02	255.5827	and at the time I didn't know what was going on, but [I talked] to my mother about it	258.7663
234	DCB_int_01	257.7172	[Mm.]	257.9083
235	DCB_se2_ag2_f_02	258.9715	as I got older.	259.7129
236	DCB_se2_ag2_f_02	259.7129	(pause 0.45)	260.1605
237	DCB_se2_ag2_f_02	260.1605	Um, and we moved after that. We	261.8671
238	DCB_se2_ag2_f_02	261.8671	(pause 0.38)	262.2448
239	DCB_se2_ag2_f_02	262.2448	couldn't live there anymore.	263.0316
240	DCB_se2_ag2_f_02	263.0316	(pause 0.43)	263.4607
241	DCB_se2_ag2_f_02	263.4607	Um,	263.8664
242	DCB_se2_ag2_f_02	263.8664	(pause 0.25)	264.1182
243	DCB_se2_ag2_f_02	264.1182	and about	264.4865
244	DCB_se2_ag2_f_02	264.4865	(pause 0.85)	265.3398
245	DCB_se2_ag2_f_02	265.3398	I wanna say a month later that building actually caught on fire.	267.6060
246	DCB_se2_ag2_f_02	267.6060	(pause 0.48)	268.0910
247	DCB_se2_ag2_f_02	268.0910	Um,	268.4780
248	DCB_se2_ag2_f_02	268.4780	(pause 0.26)	268.7379
249	DCB_se2_ag2_f_02	268.7379	don't remember what it was. I couldn't tell you the name or anything.	271.0041
250	DCB_se2_ag2_f_02	271.0041	(pause 0.90)	271.8994
251	DCB_se2_ag2_f_02	271.8994	After we moved from there	273.1351
252	DCB_se2_ag2_f_02	273.1351	(pause 0.28)	273.4148
253	DCB_se2_ag2_f_02	273.4148	is when we moved to Virginia.	274.5386
254	DCB_se2_ag2_f_02	274.5386	(pause 1.26)	275.8011
255	DCB_se2_ag2_f_02	275.8011	So going back,	276.7943
256	DCB_se2_ag2_f_02	276.7943	(pause 0.19)	276.9855
257	DCB_se2_ag2_f_02	276.9855	uh, still safe environment. Literally, I perceived it as a okay environment until I literally took /RD-NAME-1/ back	282.3840
258	DCB_se2_ag2_f_02	282.3840	(pause 0.19)	282.5705
259	DCB_se2_ag2_f_02	282.5705	a month ago.	283.0974
260	DCB_se2_ag2_f_02	283.0974	(pause 0.53)	283.6289
261	DCB_se2_ag2_f_02	283.6289	Um,	284.0346
262	DCB_se2_ag2_f_02	284.0346	(pause 0.13)	284.1605
263	DCB_se2_ag2_f_02	284.1605	and when I look at it now I see,	285.7319
264	DCB_se2_ag2_f_02	285.7319	(pause 0.39)	286.1236
265	DCB_se2_ag2_f_02	286.1236	you know, the drugs	287.0830
266	DCB_se2_ag2_f_02	287.0830	(pause 0.34)	287.4187
267	DCB_se2_ag2_f_02	287.4187	crackheads,	288.1788
268	DCB_se2_ag2_f_02	288.1788	(pause 0.45)	288.6311
269	DCB_se2_ag2_f_02	288.6311	um,	289.1440
270	DCB_se2_ag2_f_02	289.1440	(pause 0.18)	289.3259
271	DCB_se2_ag2_f_02	289.3259	but	289.7269
272	DCB_se2_ag2_f_02	289.7269	(pause 0.40)	290.1232
273	DCB_se2_ag2_f_02	290.1232	it still feels like home to me.	291.4008
274	DCB_se2_ag2_f_02	291.4008	(pause 0.46)	291.8625
275	DCB_se2_ag2_f_02	291.8625	Like even though we were there, I was on the phone with my dad. He was telling me to get out of southeast.	295.3632
276	DCB_se2_ag2_f_02	295.3632	(pause 0.48)	295.8388
277	DCB_se2_ag2_f_02	295.8388	I didn't feel	296.9346
278	DCB_se2_ag2_f_02	296.9346	(pause 0.57)	297.5081
279	DCB_se2_ag2_f_02	297.5081	worried,	297.8905
280	DCB_se2_ag2_f_02	297.8905	(pause 0.42)	298.3136
281	DCB_se2_ag2_f_02	298.3136	whereas when I take friends back, they're like, oh my gosh. There's black people everywhere. They feel unsafe.	302.6688
282	DCB_se2_ag2_f_02	302.6688	(pause 0.48)	303.1491
283	DCB_se2_ag2_f_02	303.1491	And I don't know if it's cause I grew up there,	304.6633
284	DCB_se2_ag2_f_02	304.6633	(pause 0.48)	305.1436
285	DCB_se2_ag2_f_02	305.1436	I view it as they're black.	306.6031
286	DCB_se2_ag2_f_02	306.6031	(pause 0.14)	306.7430
287	DCB_se2_ag2_f_02	306.7430	I'm black. They're not gonna hurt me.	307.9647
288	DCB_se2_ag2_f_02	307.9647	(pause 0.28)	308.2398
289	DCB_se2_ag2_f_02	308.2398	[Um],	308.5942
290	DCB_int_01	308.2444	[Hm.]	308.5429
291	DCB_se2_ag2_f_02	308.6874	unless you c- you know, you're being nosy or something like that.	311.0316
292	DCB_se2_ag2_f_02	311.0316	(pause 0.48)	311.5120
293	DCB_se2_ag2_f_02	311.5120	Um-	311.9316
294	DCB_se2_ag2_f_02	311.9316	(pause 0.65)	312.5798
295	DCB_se2_ag2_f_02	312.5798	I'm sorry. I don't know if I'm answering your [question fully.]	314.3517
296	DCB_int_01	313.7548	[Mm, most] [definitely.]	314.8739
297	DCB_se2_ag2_f_02	314.6408	[But] um,	315.1491
298	DCB_se2_ag2_f_02	315.7366	yeah. So,	316.3894
299	DCB_se2_ag2_f_02	316.3894	(pause 0.74)	317.1250
300	DCB_se2_ag2_f_02	317.1250	it was	317.6985
301	DCB_se2_ag2_f_02	317.6985	(pause 1.07)	318.7663
302	DCB_se2_ag2_f_02	318.7663	okay for me	319.4378
303	DCB_se2_ag2_f_02	319.4378	(pause 0.14)	319.5777
304	DCB_se2_ag2_f_02	319.5777	growing up there.	320.2538
305	DCB_se2_ag2_f_02	320.2538	(pause 0.15)	320.4076
306	DCB_se2_ag2_f_02	320.4076	Um, I don't feel like it hindered me.	322.4687
307	DCB_se2_ag2_f_02	322.4687	(pause 1.09)	323.5586
308	DCB_se2_ag2_f_02	323.5586	The only thing that I know hindered me is when we came to Virginia,	325.8248
309	DCB_se2_ag2_f_02	325.8248	(pause 0.38)	326.2025
310	DCB_se2_ag2_f_02	326.2025	me and my brother were behind.	327.6107
311	DCB_se2_ag2_f_02	327.6107	(pause 0.65)	328.2623
312	DCB_se2_ag2_f_02	328.2623	And of course, when we were in DC, we didn't know we were behind. [We were actually advanced] when we were in DC.	331.7595
313	DCB_int_01	330.1601	[/Actually advanced/.]	331.0274
314	DCB_se2_ag2_f_02	332.2724	But I actually had to go through a reading program that first year	335.0504
315	DCB_se2_ag2_f_02	335.0504	(pause 0.40)	335.4514
316	DCB_se2_ag2_f_02	335.4514	of being in DC- um, Virginia. Uh, second grade.	337.8388
317	DCB_se2_ag2_f_02	337.8388	(pause 0.51)	338.3470
318	DCB_se2_ag2_f_02	338.3470	Uh, full year. I had to meet with a reading teacher every single day	341.5027
319	DCB_se2_ag2_f_02	341.5027	(pause 0.51)	342.0109
320	DCB_se2_ag2_f_02	342.0109	because I wasn't reading at a second grade reading level.	344.3284
321	DCB_int_01	344.7154	Mm.	344.9952
322	DCB_se2_ag2_f_02	344.9532	And um,	345.6480
323	DCB_se2_ag2_f_02	346.0665	I remember the times where the teachers were-	348.0622
324	DCB_se2_ag2_f_02	348.0622	(pause 0.46)	348.5238
325	DCB_se2_ag2_f_02	348.5238	little undertones.	349.4471
326	DCB_se2_ag2_f_02	349.4471	(pause 0.16)	349.6056
327	DCB_se2_ag2_f_02	349.6056	It's cause she's from DC.	350.7201
328	DCB_se2_ag2_f_02	350.7201	(pause 0.45)	351.1677
329	DCB_se2_ag2_f_02	351.1677	She wasn't learning when she was in DC.	352.6878
330	DCB_se2_ag2_f_02	352.6878	(pause 0.52)	353.2089
331	DCB_se2_ag2_f_02	353.2089	And my mom's thinking- You know, I attended a Catholic school, a all girl's Catholic school, and my brother's the one that was in the public school	358.1329
332	DCB_se2_ag2_f_02	358.1329	(pause 0.19)	358.3183
333	DCB_se2_ag2_f_02	358.3183	because they didn't have a boy's Catholic school at the time.	360.0436
334	DCB_se2_ag2_f_02	360.0436	(pause 1.20)	361.2466
335	DCB_se2_ag2_f_02	361.2466	So,	361.6616
336	DCB_se2_ag2_f_02	361.6616	(pause 0.62)	362.2864
337	DCB_se2_ag2_f_02	362.2864	I guess those things have stuck with me.	364.1562
338	DCB_se2_ag2_f_02	364.1562	(pause 0.30)	364.4535
339	DCB_se2_ag2_f_02	364.4535	Um,	364.9151
340	DCB_se2_ag2_f_02	364.9151	(pause 0.95)	365.8664
341	DCB_se2_ag2_f_02	365.8664	knowing that DC treats	367.4891
342	DCB_se2_ag2_f_02	367.4891	(pause 0.49)	367.9833
343	DCB_se2_ag2_f_02	367.9833	children very different than Virginia does. Um, especially little black children.	371.0364
344	DCB_se2_ag2_f_02	371.0364	(pause 0.49)	371.5306
345	DCB_se2_ag2_f_02	371.5306	Um,	371.9456
346	DCB_se2_ag2_f_02	371.9456	(pause 0.71)	372.6544
347	DCB_se2_ag2_f_02	372.6544	and I've learned to not do that to other children, especially to my little cousins that are falling behind. You know, you never	377.5167
348	DCB_se2_ag2_f_02	377.5167	(pause 0.18)	377.6985
349	DCB_se2_ag2_f_02	377.6985	tell a child	378.3560
350	DCB_se2_ag2_f_02	378.3560	(pause 0.26)	378.6124
351	DCB_se2_ag2_f_02	378.6124	that they're falling [behind.]	379.8108
352	DCB_int_01	379.4937	[Mm.]	379.8854
353	DCB_se2_ag2_f_02	380.3191	Um,	380.7247
354	DCB_se2_ag2_f_02	380.7247	(pause 0.64)	381.3635
355	DCB_se2_ag2_f_02	381.3635	it made me work that much harder,	382.5899
356	DCB_se2_ag2_f_02	382.5899	(pause 0.26)	382.8545
357	DCB_se2_ag2_f_02	382.8545	of course.	383.4187
358	DCB_se2_ag2_f_02	383.4187	(pause 0.18)	383.5959
359	DCB_se2_ag2_f_02	383.5959	Um, and I- I equate that to me	385.3725
360	DCB_se2_ag2_f_02	385.3725	(pause 1.16)	386.5335
361	DCB_se2_ag2_f_02	386.5335	giving my all	387.2190
362	DCB_se2_ag2_f_02	387.2190	(pause 0.13)	387.3496
363	DCB_se2_ag2_f_02	387.3496	when it came to school work.	388.3614
364	DCB_se2_ag2_f_02	388.3614	(pause 0.75)	389.1110
365	DCB_se2_ag2_f_02	389.1110	Never again will I be labeled as b-	390.9155
366	DCB_se2_ag2_f_02	390.9155	(pause 0.17)	391.0880
367	DCB_se2_ag2_f_02	391.0880	being [behind],	391.8248
368	DCB_int_01	391.4657	[Mm-hm.]	392.0346
369	DCB_se2_ag2_f_02	392.0766	so.	392.3610
370	DCB_int_01	393.0605	What's your favorite subject?	394.1796
371	DCB_int_01	394.1796	(pause 0.67)	394.8499
372	DCB_int_01	394.8499	Like in [school, what do y-]	395.8058
373	DCB_se2_ag2_f_02	395.1716	[<sigh> Hm.]	395.9690
374	DCB_int_01	396.1042	what do you remember like,	396.9388
375	DCB_int_01	396.9388	(pause 0.41)	397.3492
376	DCB_int_01	397.3492	being	397.9740
377	DCB_int_01	397.9740	(pause 0.24)	398.2165
378	DCB_int_01	398.2165	like, oh I love to go to this [class.]	400.1283
379	DCB_se2_ag2_f_02	399.6200	[Well],	399.9557
380	DCB_se2_ag2_f_02	400.1749	it changed [um, as I] grew up. When I was younger actually uh,	403.7222
381	DCB_int_01	400.9758	[<laugh>]	401.7451
382	DCB_se2_ag2_f_02	403.8621	math was my favorite subject. Um, for some reason me and my siblings, math has never been a problem. We've all	408.8409
383	DCB_se2_ag2_f_02	408.8409	(pause 0.23)	409.0741
384	DCB_se2_ag2_f_02	409.0741	exceed- uh, excelled in math. Uh, whereas my mother, she cannot stand math.	412.5013
385	DCB_se2_ag2_f_02	412.5013	(pause 0.40)	412.9011
386	DCB_se2_ag2_f_02	412.9011	But um,	413.5027
